	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.170054796682	86.5532057735
52.0	0.18114415028	86.3267146465
53.0	0.193449346181	86.0751583642
54.0	0.207188987104	85.7939979157
55.0	0.222636967498	85.4775381932
56.0	0.24014105918	85.1185361049
57.0	0.260149488011	84.7076384665
58.0	0.283249787796	84.2325568707
59.0	0.310227039921	83.6768248755
60.0	0.342153678586	83.0178695612
61.0	0.380532528346	82.2239155907
62.0	0.427533238358	81.2488132881
63.0	0.486400207859	80.0229859034
64.0	0.562192027661	78.4366791864
65.0	0.663199515328	76.3068324907
66.0	0.803836554166	73.3060716287
67.0	1.01086045119	68.7952586908
68.0	1.33657608418	61.3858507765
69.0	1.87391953688	47.7435789379
70.0	2.60072369542	20.8079612350
71.0	2.63805263645	-18.2199781976
72.0	1.93366560299	-45.7676122620
73.0	1.39392286318	-59.7415504332
74.0	1.06522759377	-67.2974706540
75.0	0.856353715563	-71.8787042239
76.0	0.714587440553	-74.9161436627
77.0	0.61285554391	-77.0657202752
78.0	0.536571773981	-78.6622023677
79.0	0.477352020284	-79.8922334958
80.0	0.430085070277	-80.8674385936
81.0	0.39149535227	-81.6584232377
82.0	0.359393839612	-82.3119180554
83.0	0.332265098891	-82.8600233602
84.0	0.309028116631	-83.3254799637
85.0	0.28889170746	-83.7248183919
86.0	0.271263787878	-84.0703164913
87.0	0.255692568903	-84.3712580866
88.0	0.241827341873	-84.6347659454
89.0	0.229391660047	-84.8663665006
90.0	0.218164585214	-85.0703805709
91.0	0.207967307551	-85.2501978363
92.0	0.198653424079	-85.4084715792
93.0	0.190101755316	-85.5472569725
94.0	0.182210956701	-85.6681081665
95.0	0.174895416547	-85.7721439272
96.0	0.168082084116	-85.8600877182
97.0	0.161707986957	-85.9322857551
98.0	0.15571825245	-85.9887038487
99.0	0.150064506962	-86.0289021322
100.0	0.144703550935	-86.0519112985
