	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.168198701432	86.5564044194
52.0	0.179159289871	86.3299919365
53.0	0.191321227604	86.0785154434
54.0	0.204900509692	85.7974359945
55.0	0.220167762759	85.4810585425
56.0	0.2374666096	85.1221400990
57.0	0.257239927289	84.7113275415
58.0	0.280068238094	84.2363325856
59.0	0.306727251342	83.6806888632
60.0	0.338276599036	83.0218235941
61.0	0.376201160993	82.2279615764
62.0	0.422644674517	81.2529533158
63.0	0.480812778618	80.0272221862
64.0	0.55570361107	78.4410141646
65.0	0.655508863165	76.3112688026
66.0	0.794469972064	73.3106121808
67.0	0.999023798283	68.7999066904
68.0	1.32084762632	61.3906097120
69.0	1.85175650615	47.7484527330
70.0	2.56980722450	20.8129541306
71.0	2.60652951860	-18.2148613789
72.0	1.91043766754	-45.7623662142
73.0	1.37708890988	-59.7361691643
74.0	1.05229326554	-67.2919474998
75.0	0.845898183512	-71.8730316452
76.0	0.705813818411	-74.9103131948
77.0	0.605288026857	-77.0597222854
78.0	0.529907723934	-78.6560259640
79.0	0.471388394828	-79.8858662888
80.0	0.424679567307	-80.8608664480
81.0	0.386544602612	-81.6516299978
82.0	0.354820494476	-82.3048851766
83.0	0.328009820191	-82.8527295232
84.0	0.305044409855	-83.3179005806
85.0	0.285142472583	-83.7169250122
86.0	0.267718948075	-84.0620761151
87.0	0.252327398355	-84.3626323060
88.0	0.238621259544	-84.6257099161
89.0	0.226327341739	-84.8568276717
90.0	0.21522729792	-85.0602971578
91.0	0.20514440193	-85.2394969142
92.0	0.195933941842	-85.3970667166
93.0	0.187476121124	-85.5350453050
94.0	0.17967073266	-85.6549667212
95.0	0.172433102544	-85.7579249276
96.0	0.165690955016	-85.8446126549
97.0	0.159381956331	-85.9153377384
98.0	0.15345175608	-85.9700177134
99.0	0.147852401477	-86.0081514254
100.0	0.142541023797	-86.0286911533
