Frequency	Amplitude	Phase Angle [deg]
50.0	1.38756210107e-08	-27.2742064660
51.0	1.48887088024e-08	-28.8951566574
52.0	1.60229894662e-08	-30.6951428029
53.0	1.72967949488e-08	-32.7061803971
54.0	1.8731027235e-08	-34.9673218480
55.0	2.03489125793e-08	-37.5262257321
56.0	2.21750764378e-08	-40.4408662757
57.0	2.423333168e-08	-43.7811138130
58.0	2.65421780849e-08	-47.6295624199
59.0	2.91065283852e-08	-52.0803232619
60.0	3.19039037001e-08	-57.2334626835
61.0	3.48642138018e-08	-63.1814916903
62.0	3.78461929745e-08	-69.9838522739
63.0	4.06226320692e-08	-77.6283777441
64.0	4.28977927731e-08	-85.9888814487
65.0	4.43778985891e-08	-94.8037794915
66.0	4.48791167847e-08	-103.705781139
67.0	4.44064105225e-08	-112.305910229
68.0	4.31412680073e-08	-120.290000559
69.0	4.13524774842e-08	-127.474004942
70.0	3.93002775646e-08	-133.801544389
71.0	3.71831972947e-08	-139.306634302
72.0	3.51286912705e-08	-144.071477051
73.0	3.32065675094e-08	-148.195089546
74.0	3.14475282221e-08	-151.775087648
75.0	2.98587033256e-08	-154.899219694
76.0	2.8434380081e-08	-157.642649302
77.0	2.71626649273e-08	-160.068115547
78.0	2.60293306371e-08	-162.227293648
79.0	2.5019899449e-08	-164.162492854
80.0	2.41206855958e-08	-165.908298937
81.0	2.33192510276e-08	-167.493011203
82.0	2.26045427422e-08	-168.939838393
83.0	2.1966867501e-08	-170.267868219
84.0	2.13977901413e-08	-171.492841697
85.0	2.08900029961e-08	-172.627766866
86.0	2.0437190726e-08	-173.683402399
87.0	2.0033903144e-08	-174.668638226
88.0	1.96754413894e-08	-175.590793377
89.0	1.93577592307e-08	-176.455848609
90.0	1.90773793655e-08	-177.268626306
91.0	1.88313244339e-08	-178.032928230
92.0	1.86170612684e-08	-178.751638795
93.0	1.84324581726e-08	-179.426800233
94.0	1.8275754063e-08	179.940639221
95.0	1.81455397964e-08	179.349575376
96.0	1.804075204e-08	178.800552860
97.0	1.7960680582e-08	178.294539008
98.0	1.79049903896e-08	177.833221360
99.0	1.78737617732e-08	177.418997497
100.0	1.78675510148e-08	177.054800067
