Frequency	Amplitude	Phase Angle [deg]
50.0	6.57884108185e-08	169.316778747
51.0	6.71842956076e-08	168.471707949
52.0	6.86979813587e-08	167.507390519
53.0	7.03383702534e-08	166.399610100
54.0	7.21121814132e-08	165.118426904
55.0	7.40214361963e-08	163.626880632
56.0	7.60592246509e-08	161.879618100
57.0	7.820278496e-08	159.821728686
58.0	8.04026187613e-08	157.388431703
59.0	8.25663566507e-08	154.506914768
60.0	8.45372340328e-08	151.102666408
61.0	8.60710546657e-08	147.113908564
62.0	8.68246708349e-08	142.518179480
63.0	8.63825054849e-08	137.372042380
64.0	8.43525654966e-08	131.854628466
65.0	8.05309453121e-08	126.289798747
66.0	7.50554926557e-08	121.116270032
67.0	6.84222253191e-08	116.801316559
68.0	6.13250135042e-08	113.738091335
69.0	5.44303439641e-08	112.177798716
70.0	4.8228016236e-08	112.211187360
71.0	4.29973609849e-08	113.777266070
72.0	3.88430929621e-08	116.677275608
73.0	3.5747425406e-08	120.594925924
74.0	3.36140734139e-08	125.138161787
75.0	3.23022150317e-08	129.906259323
76.0	3.16541655732e-08	134.560542039
77.0	3.1517320828e-08	138.867966514
78.0	3.17584912368e-08	142.705365123
79.0	3.22700819056e-08	146.036035938
80.0	3.29700030003e-08	148.878121964
81.0	3.3798167717e-08	151.277749553
82.0	3.47119075091e-08	153.291018460
83.0	3.56816287187e-08	154.973820186
84.0	3.66872363542e-08	156.376990224
85.0	3.77154008085e-08	157.544576523
86.0	3.87575564037e-08	158.513720492
87.0	3.98084717882e-08	159.315264179
88.0	4.08652430404e-08	159.974609089
89.0	4.19265903805e-08	160.512594852
90.0	4.29923690985e-08	160.946297291
91.0	4.40632312101e-08	161.289712877
92.0	4.51403921171e-08	161.554327430
93.0	4.62254706321e-08	161.749580096
94.0	4.73203816419e-08	161.883238885
95.0	4.84272648463e-08	161.961702313
96.0	4.95484411683e-08	161.990241926
97.0	5.06863877705e-08	161.973196324
98.0	5.18437292936e-08	161.914127232
99.0	5.3023240243e-08	161.815944098
100.0	5.42278588602e-08	161.680867017
