Frequency	Amplitude	Phase Angle [deg]
50.0	2.05697346885e-08	130.325879114
51.0	2.33761637144e-08	130.254654628
52.0	2.65479712719e-08	129.831350550
53.0	3.0142358197e-08	129.051640747
54.0	3.42264245147e-08	127.898764999
55.0	3.88774018208e-08	126.343160846
56.0	4.41813515902e-08	124.341663206
57.0	5.02286915088e-08	121.836615012
58.0	5.71037134272e-08	118.755569337
59.0	6.48636278116e-08	115.012903426
60.0	7.35012646395e-08	110.515698198
61.0	8.2886793846e-08	105.177496474
62.0	9.26933000112e-08	98.9440123747
63.0	1.02335950945e-07	91.8318258807
64.0	1.10990400677e-07	83.9709180924
65.0	1.17761398525e-07	75.6261480434
66.0	1.21982503634e-07	67.1676427763
67.0	1.23475284076e-07	58.9868409063
68.0	1.22575213452e-07	51.4000507583
69.0	1.19924718069e-07	44.5931842038
70.0	1.16211168172e-07	38.6242437137
71.0	1.11999326361e-07	33.4606242075
72.0	1.07681327294e-07	29.0213449539
73.0	1.03496553935e-07	25.2084405993
74.0	9.95736923613e-08	21.9251924798
75.0	9.59700394663e-08	19.0846066282
76.0	9.27005122224e-08	16.6121406228
77.0	8.97567073059e-08	14.4455492898
78.0	8.711858042e-08	12.5335288030
79.0	8.4761255363e-08	10.8340202057
80.0	8.26588117902e-08	9.31256676615
81.0	8.07862771651e-08	7.94087447706
82.0	7.9120577398e-08	6.69561154783
83.0	7.76409050253e-08	5.55743182657
84.0	7.6328770849e-08	4.51019107919
85.0	7.51678943191e-08	3.54032139319
86.0	7.41440194995e-08	2.63633244144
87.0	7.32447053269e-08	1.78841306900
88.0	7.24591158097e-08	0.988111680395
89.0	7.17778226173e-08	0.228078352529
90.0	7.11926256247e-08	-0.49814484195
91.0	7.06963925414e-08	-1.19629582751
92.0	7.02829172175e-08	-1.87153511196
93.0	6.99467942836e-08	-2.52856542520
94.0	6.96833073974e-08	-3.17173353922
95.0	6.94883296807e-08	-3.80511823468
96.0	6.9358231488e-08	-4.43260763014
97.0	6.92897942373e-08	-5.05796831401
98.0	6.92801262824e-08	-5.68490814183
99.0	6.93265777588e-08	-6.31713411426
100.0	6.9426650376e-08	-6.95840015529
