Frequency	Amplitude	Phase Angle [deg]
50.0	4.83998647784e-07	-21.1573685359
51.0	5.09553530885e-07	-22.6707259443
52.0	5.37965068457e-07	-24.3629184146
53.0	5.69630264192e-07	-26.2658988385
54.0	6.04988847767e-07	-28.4186566799
55.0	6.44509035286e-07	-30.8687877531
56.0	6.88653447816e-07	-33.6742032124
57.0	7.3780954091e-07	-36.9047105713
58.0	7.92159883493e-07	-40.6428406815
59.0	8.51457941262e-07	-44.9826419161
60.0	9.14673557938e-07	-50.0241174901
61.0	9.79504020004e-07	-55.8597156329
62.0	1.04185809026e-06	-62.5488152521
63.0	1.09564978334e-06	-70.0791868113
64.0	1.13348170647e-06	-78.3245808695
65.0	1.14863448113e-06	-87.0233507097
66.0	1.13777316333e-06	-95.8081428301
67.0	1.10259239826e-06	-104.289918381
68.0	1.04901742667e-06	-112.154448471
69.0	9.84634640562e-07	-119.217623460
70.0	9.16256295645e-07	-125.423001606
71.0	8.48751324147e-07	-130.804535992
72.0	7.85006428561e-07	-135.444366559
73.0	7.26404147093e-07	-139.441448028
74.0	6.73363973548e-07	-142.893334000
75.0	6.25762568913e-07	-145.887710882
76.0	5.83208900573e-07	-148.499680467
77.0	5.45206611705e-07	-150.791920339
78.0	5.11242317952e-07	-152.816044359
79.0	4.808295203e-07	-154.614300823
80.0	4.53527511255e-07	-156.221215020
81.0	4.28946914947e-07	-157.665026134
82.0	4.06748528122e-07	-158.968883464
83.0	3.86639131846e-07	-160.151815842
84.0	3.68366220499e-07	-161.229506212
85.0	3.51712643401e-07	-162.214905371
86.0	3.36491612255e-07	-163.118715840
87.0	3.22542269442e-07	-163.949772377
88.0	3.09725851287e-07	-164.715340055
89.0	2.97922428175e-07	-165.421347002
90.0	2.87028157964e-07	-166.072564270
91.0	2.76952999815e-07	-166.672743768
92.0	2.67618816929e-07	-167.224721341
93.0	2.58957824752e-07	-167.730491864
94.0	2.50911334675e-07	-168.191261275
95.0	2.43428757371e-07	-168.607479717
96.0	2.36466843309e-07	-168.978860402
97.0	2.29989140338e-07	-169.304388603
98.0	2.23965657988e-07	-169.582326205
99.0	2.18372744239e-07	-169.810220099
100.0	2.1319316994e-07	-169.984780607
