Frequency	Amplitude	Phase Angle [deg]
50.0	5.0791915149e-07	-20.4496797912
51.0	5.33589766757e-07	-21.9391975410
52.0	5.6210274907e-07	-23.6068593514
53.0	5.93847628647e-07	-25.4845905737
54.0	6.29253609427e-07	-27.6113518557
55.0	6.68774039674e-07	-30.0347087293
56.0	7.12850523627e-07	-32.8125406695
57.0	7.61840882784e-07	-36.0146218647
58.0	8.15886263577e-07	-39.7234480397
59.0	8.74683295573e-07	-44.0330305042
60.0	9.37126596709e-07	-49.0433335674
61.0	1.00082021177e-06	-54.8467640049
62.0	1.06157050776e-06	-61.5026570631
63.0	1.11320385625e-06	-68.9987368121
64.0	1.1482907203e-06	-77.2087044251
65.0	1.16017841303e-06	-85.8708606709
66.0	1.14571039276e-06	-94.6177959617
67.0	1.10682883623e-06	-103.060411526
68.0	1.04969698811e-06	-110.884414206
69.0	9.82066696293e-07	-117.905625344
70.0	9.10826521097e-07	-124.067528991
71.0	8.40851896205e-07	-129.403997925
72.0	7.74995931667e-07	-133.997085520
73.0	7.14591386064e-07	-137.945652359
74.0	6.60006048552e-07	-141.347149771
75.0	6.11069668069e-07	-144.289152778
76.0	5.67351362538e-07	-146.846641136
77.0	5.28322049882e-07	-149.082158869
78.0	4.93441924205e-07	-151.047172854
79.0	4.62203307187e-07	-152.783769374
80.0	4.34148534631e-07	-154.326294477
81.0	4.08874626888e-07	-155.702788701
82.0	3.86031418709e-07	-156.936180239
83.0	3.65316809325e-07	-158.045251444
84.0	3.46471055064e-07	-159.045409469
85.0	3.29271069755e-07	-159.949295814
86.0	3.13525172498e-07	-160.767265239
87.0	2.99068451442e-07	-161.507760474
88.0	2.85758776954e-07	-162.177603814
89.0	2.7347341738e-07	-162.782222174
90.0	2.62106207811e-07	-163.325818490
91.0	2.51565191698e-07	-163.811499780
92.0	2.41770680199e-07	-164.241369724
93.0	2.32653663029e-07	-164.616591873
94.0	2.24154535037e-07	-164.937429377
95.0	2.16222091912e-07	-165.203265730
96.0	2.08812773272e-07	-165.412612192
97.0	2.01890133708e-07	-165.563107934
98.0	1.95424532102e-07	-165.651521544
99.0	1.8939303565e-07	-165.673765456
100.0	1.83779544734e-07	-165.624800735
