Frequency	Amplitude	Phase Angle [deg]
50.0	4.57506978865e-07	-21.8643986966
51.0	4.82699417533e-07	-23.3982688649
52.0	5.10732567847e-07	-25.1113809943
53.0	5.42006172486e-07	-27.0356998165
54.0	5.76965030505e-07	-29.2102271106
55.0	6.1608606036e-07	-31.6825714309
56.0	6.59846197371e-07	-34.5106572223
57.0	7.08655750728e-07	-37.7643058673
58.0	7.62732868188e-07	-41.5260627715
59.0	8.21884843871e-07	-45.8899915058
60.0	8.85159877363e-07	-50.9561113455
61.0	9.50362733426e-07	-56.8168873568
62.0	1.01353597841e-06	-63.5317164032
63.0	1.06873425631e-06	-71.0883878686
64.0	1.10866390266e-06	-79.3606724912
65.0	1.12661315452e-06	-88.0869450896
66.0	1.11911961077e-06	-96.8998752149
67.0	1.08763722457e-06	-105.410448779
68.0	1.03781645243e-06	-113.304463577
69.0	9.77017644263e-07	-120.397838756
70.0	9.11915364237e-07	-126.634163850
71.0	8.4732352787e-07	-132.047425896
72.0	7.86130045985e-07	-136.719802027
73.0	7.29748473784e-07	-140.750287456
74.0	6.78640791499e-07	-144.236480375
75.0	6.32727294447e-07	-147.266116385
76.0	5.91656916027e-07	-149.914351460
77.0	5.54967893701e-07	-152.243923347
78.0	5.22175918367e-07	-154.306512777
79.0	4.92818567499e-07	-156.144442529
80.0	4.66474935216e-07	-157.792321149
81.0	4.42771908578e-07	-159.278481274
82.0	4.21383659899e-07	-160.626177033
83.0	4.02028010564e-07	-161.854555502
84.0	3.8446161124e-07	-162.979433206
85.0	3.68474942817e-07	-164.013912043
86.0	3.53887614317e-07	-164.968865972
87.0	3.40544160581e-07	-165.853324539
88.0	3.28310388659e-07	-166.674774759
89.0	3.17070258666e-07	-167.439397579
90.0	3.06723253825e-07	-168.152252807
91.0	2.97182180614e-07	-168.817422046
92.0	2.88371344379e-07	-169.438117920
93.0	2.80225048547e-07	-170.016765648
94.0	2.72686380205e-07	-170.555062127
95.0	2.6570624178e-07	-171.054016530
96.0	2.59242609843e-07	-171.513976339
97.0	2.53260003018e-07	-171.934642734
98.0	2.47729150109e-07	-172.315079861
99.0	2.42626858763e-07	-172.653723682
100.0	2.37936094169e-07	-172.948252452
