Frequency	Amplitude	Phase Angle [deg]
50.0	6.13031064865e-08	171.481294915
51.0	6.22456826081e-08	170.861624425
52.0	6.32570730607e-08	170.154748187
53.0	6.43403424334e-08	169.342361325
54.0	6.54961841341e-08	168.401750030
55.0	6.67209135616e-08	167.304820619
56.0	6.80032055578e-08	166.017131933
57.0	6.93189268102e-08	164.497223656
58.0	7.06232624578e-08	162.696883466
59.0	7.18394849173e-08	160.563624787
60.0	7.28448058762e-08	158.047632453
61.0	7.34570489261e-08	155.116576728
62.0	7.34327722342e-08	151.781917458
63.0	7.24966123042e-08	148.136844004
64.0	7.04223024282e-08	144.395116954
65.0	6.71570493742e-08	140.903406966
66.0	6.29214262892e-08	138.093989592
67.0	5.81904528212e-08	136.372608403
68.0	5.35397469963e-08	135.986923606
69.0	4.94563932303e-08	136.943493107
70.0	4.62265466652e-08	139.013252957
71.0	4.39279593111e-08	141.817717863
72.0	4.24880183456e-08	144.950580479
73.0	4.17577084204e-08	148.077560738
74.0	4.15706185231e-08	150.980490733
75.0	4.1777199451e-08	153.550591747
76.0	4.2258023231e-08	155.757287629
77.0	4.29243913018e-08	157.615400534
78.0	4.37134534092e-08	159.160896694
79.0	4.45820890991e-08	160.436196350
80.0	4.55014389701e-08	161.482562932
81.0	4.64526320889e-08	162.336813163
82.0	4.74236671278e-08	163.030349031
83.0	4.84072191913e-08	163.589300533
84.0	4.93991284909e-08	164.035119901
85.0	5.03973716866e-08	164.385298753
86.0	5.1401365449e-08	164.654058052
87.0	5.24114968273e-08	164.852953686
88.0	5.34288082179e-08	164.991383915
89.0	5.44547867478e-08	165.077003774
90.0	5.54912245917e-08	165.116058902
91.0	5.65401284165e-08	165.113652791
92.0	5.76036622582e-08	165.073959868
93.0	5.8684114166e-08	165.000395570
94.0	5.9783879027e-08	164.895751918
95.0	6.09054548174e-08	164.762306350
96.0	6.20514479545e-08	164.601908905
97.0	6.32245866184e-08	164.416052262
98.0	6.44277424546e-08	164.205928200
99.0	6.56639593385e-08	163.972472470
100.0	6.693649061e-08	163.716261796
