Frequency	Amplitude	Phase Angle [deg]
50.0	6.81576803992e-09	-128.603789803
51.0	7.13404356631e-09	-120.358959752
52.0	7.71269921371e-09	-112.237326983
53.0	8.59642750164e-09	-104.826906090
54.0	9.82077264185e-09	-98.5716566703
55.0	1.14163886025e-08	-93.7029806074
56.0	1.34148517216e-08	-90.2791890490
57.0	1.58520899754e-08	-88.2659717138
58.0	1.87672468114e-08	-87.6032243870
59.0	2.21954161305e-08	-88.2421295914
60.0	2.61520030316e-08	-90.1562663161
61.0	3.06061779189e-08	-93.3326260687
62.0	3.54439959367e-08	-97.7451243714
63.0	4.04322262944e-08	-103.313159936
64.0	4.52116032257e-08	-109.856003707
65.0	4.93563332677e-08	-117.068552405
66.0	5.25031208455e-08	-124.548650885
67.0	5.44819759508e-08	-131.879235137
68.0	5.53557707601e-08	-138.723364642
69.0	5.5350304138e-08	-144.878401894
70.0	5.47433081614e-08	-150.272690396
71.0	5.37828398238e-08	-154.927609025
72.0	5.2654428799e-08	-158.914843278
73.0	5.1481460691e-08	-162.324607526
74.0	5.03388572156e-08	-165.247111472
75.0	4.92681951665e-08	-167.763844489
76.0	4.82898092534e-08	-169.944660009
77.0	4.74112383903e-08	-171.847778913
78.0	4.66326998596e-08	-173.521024365
79.0	4.59504808509e-08	-175.003419217
80.0	4.53589722821e-08	-176.326747871
81.0	4.48518538124e-08	-177.516928388
82.0	4.44227606901e-08	-178.595156686
83.0	4.40656413162e-08	-179.578834907
84.0	4.3774932347e-08	179.517990527
85.0	4.35456284195e-08	178.682823737
86.0	4.33732942823e-08	177.906078234
87.0	4.32540451521e-08	177.179492686
88.0	4.31845133425e-08	176.496144280
89.0	4.31618087337e-08	175.850218746
90.0	4.31834809326e-08	175.236828507
91.0	4.3247484331e-08	174.651868919
92.0	4.33521487994e-08	174.091904873
93.0	4.3496157334e-08	173.554081979
94.0	4.36785312495e-08	173.036057282
95.0	4.38986232361e-08	172.535946128
96.0	4.41561213225e-08	172.052281841
97.0	4.4451062717e-08	171.583985610
98.0	4.47838613226e-08	171.130343921
99.0	4.51553515129e-08	170.690990891
100.0	4.55668501141e-08	170.265747882
