Frequency	Amplitude	Phase Angle [deg]
50.0	1.45888964004e-08	100.068716026
51.0	1.69699146747e-08	104.447147065
52.0	1.98148416484e-08	107.679461322
53.0	2.31668207976e-08	109.893969858
54.0	2.70842547956e-08	111.199042929
55.0	3.16410154354e-08	111.671618487
56.0	3.69251285955e-08	111.354863585
57.0	4.30345375461e-08	110.259509913
58.0	5.00671234051e-08	108.366775181
59.0	5.8100303055e-08	105.633067797
60.0	6.71537503515e-08	101.998467235
61.0	7.71294027365e-08	97.4025486039
62.0	8.77316623359e-08	91.8116895955
63.0	9.83956378388e-08	85.2589842622
64.0	1.0828986626e-07	77.8877052106
65.0	1.16471725279e-07	69.9734852694
66.0	1.22188919003e-07	61.8952453574
67.0	1.25161247233e-07	54.0516503131
68.0	1.25637847277e-07	46.7649848697
69.0	1.24210150319e-07	40.2261343859
70.0	1.21550413845e-07	34.4972640039
71.0	1.18232836725e-07	29.5492729347
72.0	1.14670830821e-07	25.3041452335
73.0	1.11128037243e-07	21.6664369550
74.0	1.07755769398e-07	18.5415838842
75.0	1.04630578899e-07	15.8444411385
76.0	1.01783022902e-07	13.5020603036
77.0	9.92171131335e-08	11.4535760055
78.0	9.69225665191e-08	9.64888338542
79.0	9.48821694013e-08	8.04696963646
80.0	9.30760397118e-08	6.61429408835
81.0	9.1483996232e-08	5.32336817786
82.0	9.0086802522e-08	4.15157093006
83.0	8.88667599757e-08	3.08018613567
84.0	8.78079291267e-08	2.09363024097
85.0	8.6896149426e-08	1.17883677482
86.0	8.61189537871e-08	0.324766257024
87.0	8.54654343157e-08	-0.477984628936
88.0	8.49260913e-08	-1.23749591085
89.0	8.44926804356e-08	-1.96077619768
90.0	8.41580697548e-08	-2.65396685141
91.0	8.39161076529e-08	-3.32250887207
92.0	8.37615042666e-08	-3.97128065318
93.0	8.36897249087e-08	-4.60471299135
94.0	8.3696894721e-08	-5.22688630432
95.0	8.37797119175e-08	-5.84161406156
96.0	8.39353674764e-08	-6.45251554389
97.0	8.41614699789e-08	-7.06308017068
98.0	8.44559706892e-08	-7.67672558227
99.0	8.48170873563e-08	-8.29685054455
100.0	8.52432228094e-08	-8.92687620034
