Frequency	Amplitude	Phase Angle [deg]
50.0	1.37114830266e-08	86.9293484148
51.0	1.57217215162e-08	93.2210575291
52.0	1.82543071761e-08	98.1840736823
53.0	2.13440801369e-08	101.876652486
54.0	2.50400901188e-08	104.406761738
55.0	2.94081640249e-08	105.880965879
56.0	3.45304940128e-08	106.379975661
57.0	4.05017030985e-08	105.950110801
58.0	4.74190669802e-08	104.602853634
59.0	5.53624330399e-08	102.319102719
60.0	6.43573985924e-08	99.0582973397
61.0	7.43156775535e-08	94.7751671202
62.0	8.4954950682e-08	89.4479246142
63.0	9.57250184265e-08	83.1189240340
64.0	1.05805807228e-07	75.9387154043
65.0	1.14256248489e-07	68.1886839347
66.0	1.20311176842e-07	60.2523269574
67.0	1.23664950168e-07	52.5319754327
68.0	1.24536898459e-07	45.3528710044
69.0	1.23493253694e-07	38.9083004822
70.0	1.2119024694e-07	33.2623924016
71.0	1.18194924308e-07	28.3876613985
72.0	1.14919759596e-07	24.2074290139
73.0	1.11630892141e-07	20.6273652714
74.0	1.08483586077e-07	17.5538388518
75.0	1.0555864783e-07	14.9024905132
76.0	1.0289063222e-07	12.6010366836
77.0	1.00487072468e-07	10.5891775002
78.0	9.83406867489e-08	8.81729143597
79.0	9.64367776615e-08	7.24478054212
80.0	9.4757558231e-08	5.83846192668
81.0	9.32845894743e-08	4.57115695474
82.0	9.20000889273e-08	3.42051424788
83.0	9.08875767326e-08	2.36805326358
84.0	8.99321434526e-08	1.39839741894
85.0	8.91205057681e-08	0.498662952824
86.0	8.84409520429e-08	-0.342027392791
87.0	8.78832316344e-08	-1.13293196688
88.0	8.74384231688e-08	-1.88200028798
89.0	8.70987981014e-08	-2.59612246144
90.0	8.68576907399e-08	-3.28133113875
91.0	8.67093762877e-08	-3.94296645429
92.0	8.66489623789e-08	-4.58581191905
93.0	8.66722891044e-08	-5.21420771875
94.0	8.67758411483e-08	-5.83214627509
95.0	8.69566663307e-08	-6.44335410776
96.0	8.72123018247e-08	-7.05136288589
97.0	8.75407032007e-08	-7.65957228741
98.0	8.79401752332e-08	-8.27130635524
99.0	8.84093010641e-08	-8.88986483027
100.0	8.89468661245e-08	-9.51856232684
