Frequency	Amplitude	Phase Angle [deg]
50.0	5.28736617794e-07	-19.7541452662
51.0	5.54291295615e-07	-21.2171039579
52.0	5.82646739966e-07	-22.8572160648
53.0	6.14180921672e-07	-24.7063573774
54.0	6.49307865297e-07	-26.8034361390
55.0	6.88460897732e-07	-29.1959622355
56.0	7.32055167479e-07	-31.9417561803
57.0	7.80413648122e-07	-35.1105294255
58.0	8.33632096472e-07	-38.7847109702
59.0	8.91349470572e-07	-43.0582411102
60.0	9.52390577921e-07	-48.0310082131
61.0	1.014282438e-06	-53.7953382886
62.0	1.07276131697e-06	-60.4104799024
63.0	1.12161754585e-06	-67.8640644909
64.0	1.15345629779e-06	-76.0296937820
65.0	1.16175763984e-06	-84.6455618015
66.0	1.14358433827e-06	-93.3441440774
67.0	1.10112423843e-06	-101.736218031
68.0	1.04073696474e-06	-109.507356923
69.0	9.70278762831e-07	-116.473237590
70.0	8.96655633119e-07	-122.577187606
71.0	8.24704759444e-07	-127.852909809
72.0	7.57217050858e-07	-132.382272766
73.0	6.95459919047e-07	-136.263935715
74.0	6.39742704999e-07	-139.595130005
75.0	5.89846815022e-07	-142.463189847
76.0	5.45302969358e-07	-144.942830900
77.0	5.05552200868e-07	-147.096306537
78.0	4.70031644278e-07	-148.974763537
79.0	4.3821586158e-07	-150.619934227
80.0	4.09633479986e-07	-152.065772651
81.0	3.83870892355e-07	-153.339883915
82.0	3.6056965107e-07	-154.464711388
83.0	3.39421168319e-07	-155.458496263
84.0	3.20160597228e-07	-156.336040145
85.0	3.02560829112e-07	-157.109305161
86.0	2.86427017507e-07	-157.787882256
87.0	2.71591776632e-07	-158.379353475
88.0	2.57911074519e-07	-158.889569467
89.0	2.45260764855e-07	-159.322858185
90.0	2.33533698506e-07	-159.682178464
91.0	2.22637330163e-07	-159.969227582
92.0	2.12491761802e-07	-160.184512018
93.0	2.03028158132e-07	-160.327387485
94.0	1.9418748721e-07	-160.396075337
95.0	1.85919551854e-07	-160.387662416
96.0	1.7818228127e-07	-160.298092759
97.0	1.70941262978e-07	-160.122163203
98.0	1.64169509958e-07	-159.853540124
99.0	1.57847449533e-07	-159.484821516
100.0	1.51963135492e-07	-159.007545914
