Frequency	Amplitude	Phase Angle [deg]
50.0	1.41306360287e-08	94.1120790639
51.0	1.63598314641e-08	99.3972919896
52.0	1.90804792649e-08	103.420733525
53.0	2.23312803825e-08	106.297375058
54.0	2.61664846055e-08	108.145556881
55.0	3.06567634251e-08	109.060221158
56.0	3.58880868965e-08	109.103177493
57.0	4.19575261007e-08	108.301579860
58.0	4.89633128982e-08	106.650143055
59.0	5.69845254756e-08	104.116012921
60.0	6.60439100544e-08	100.647687070
61.0	7.60478632845e-08	96.1913077898
62.0	8.67061983316e-08	90.7183781313
63.0	9.7459147871e-08	84.2660065934
64.0	1.07477849876e-07	76.9806269578
65.0	1.15817188129e-07	69.1403771298
66.0	1.21716142053e-07	61.1261765967
67.0	1.24881425444e-07	53.3382959616
68.0	1.25548846891e-07	46.1003189229
69.0	1.24299897923e-07	39.6041887953
70.0	1.21801552095e-07	33.9129383452
71.0	1.18626613806e-07	28.9981823408
72.0	1.15189502108e-07	24.7824988903
73.0	1.11755979244e-07	21.1709400818
74.0	1.08479779051e-07	18.0693579893
75.0	1.05439755634e-07	15.3929591746
76.0	1.02668484586e-07	13.0690930494
77.0	1.00171674843e-07	11.0371482391
78.0	9.79404421369e-08	9.24723724967
79.0	9.59587154991e-08	7.65853421467
80.0	9.42075450184e-08	6.23765990406
81.0	9.26675121074e-08	4.95726584264
82.0	9.1320008927e-08	3.79485309004
83.0	9.01478583788e-08	2.73181229381
84.0	8.91355585551e-08	1.75265389561
85.0	8.8269320393e-08	0.844394546049
86.0	8.75369959061e-08	-0.00393126633132
87.0	8.69279551372e-08	-0.801660593208
88.0	8.64329438819e-08	-1.55681362351
89.0	8.60439381733e-08	-2.27634442336
90.0	8.57540067812e-08	-2.96634408929
91.0	8.55571839872e-08	-3.63220671362
92.0	8.54483551881e-08	-4.27876625687
93.0	8.54231530817e-08	-4.91041075142
94.0	8.54778660754e-08	-5.53117869073
95.0	8.56093531697e-08	-6.14484172177
96.0	8.58149674508e-08	-6.75497649643
97.0	8.60924819198e-08	-7.36502836524
98.0	8.6440017804e-08	-7.97836845258
99.0	8.68559708448e-08	-8.59834588448
100.0	8.73389320882e-08	-9.22832786254
