Frequency	Amplitude	Phase Angle [deg]
50.0	6.7087241396e-07	-11.9797557115
51.0	6.87514252123e-07	-12.9375627169
52.0	7.05640723102e-07	-14.0284938564
53.0	7.25384035435e-07	-15.2790536015
54.0	7.46859613364e-07	-16.7219331803
55.0	7.70139737087e-07	-18.3974165539
56.0	7.95208058324e-07	-20.3548891259
57.0	8.21883707247e-07	-22.6541728641
58.0	8.49699601796e-07	-25.3660509916
59.0	8.77718333238e-07	-28.5706904043
60.0	9.04279812046e-07	-32.3516221988
61.0	9.26717350385e-07	-36.7816729687
62.0	9.41180521672e-07	-41.8967731140
63.0	9.42860820401e-07	-47.6566097129
64.0	9.26993499904e-07	-53.9012795330
65.0	8.90677936012e-07	-60.3288840721
66.0	8.34684950031e-07	-66.5242063545
67.0	7.63822557395e-07	-72.0419697673
68.0	6.85313401621e-07	-76.5032960743
69.0	6.06340294486e-07	-79.6525631300
70.0	5.32347620112e-07	-81.3594954412
71.0	4.66621064108e-07	-81.5913897049
72.0	4.106846043e-07	-80.3873551145
73.0	3.64903836577e-07	-77.8506311704
74.0	3.2896457e-07	-74.1567466591
75.0	3.0215527102e-07	-69.5620833084
76.0	2.83508174076e-07	-64.3926797241
77.0	2.7188425787e-07	-59.0029125038
78.0	2.66061995535e-07	-53.7161236355
79.0	2.64840776977e-07	-48.7752713910
80.0	2.67134443258e-07	-44.3243028692
81.0	2.72029209113e-07	-40.4193289557
82.0	2.7880018849e-07	-37.0546443276
83.0	2.86897657668e-07	-34.1892280011
84.0	2.95918564234e-07	-31.7666828415
85.0	3.05574989953e-07	-29.7276311626
86.0	3.15665781192e-07	-28.0162656566
87.0	3.26053547395e-07	-26.5831626917
88.0	3.36647064329e-07	-25.3860002886
89.0	3.47388272946e-07	-24.3892357593
90.0	3.58242861999e-07	-23.5633489884
91.0	3.69193530104e-07	-22.8839684965
92.0	3.80235199807e-07	-22.3310319131
93.0	3.91371634481e-07	-21.8880421629
94.0	4.02613060656e-07	-21.5414366950
95.0	4.13974504096e-07	-21.2800649819
96.0	4.25474644498e-07	-21.0947618427
97.0	4.37135038354e-07	-20.9780019965
98.0	4.4897961341e-07	-20.9236221307
99.0	4.61034364058e-07	-20.9265972648
100.0	4.73327203875e-07	-20.9828443706
