	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000105028101026	82.4869599990
52.0	0.000119598610507	82.0484862739
53.0	0.000136914826564	81.5428608183
54.0	0.000157726764692	80.9523676742
55.0	0.000183075203696	80.2524191919
56.0	0.000214445342658	79.4078836056
57.0	0.00025402777392	78.3667994225
58.0	0.000305183742048	77.0490452265
59.0	0.000373323156156	75.3246032732
60.0	0.000467675188286	72.9685714073
61.0	0.000605134435337	69.5589679406
62.0	0.000819210093254	64.2169970215
63.0	0.00118042577085	54.8642059510
64.0	0.00180837779348	36.1122935593
65.0	0.00244878778547	-0.649398986848
66.0	0.0020871005437	-39.0278583814
67.0	0.00151275478556	-59.2282877046
68.0	0.00115999590689	-69.1958527185
69.0	0.000948430421883	-74.8230848349
70.0	0.000812736599846	-78.3891301760
71.0	0.000720285556565	-80.8452982687
72.0	0.000654373028544	-82.6431107905
73.0	0.000605821404578	-84.0210537471
74.0	0.000569240756394	-85.1160606006
75.0	0.0005412832382	-86.0120883785
76.0	0.000519771666125	-86.7633924648
77.0	0.000503236155393	-87.4065764704
78.0	0.000490653767307	-87.9672402398
79.0	0.00048129512262	-88.4638464581
80.0	0.000474630317096	-88.9100720576
81.0	0.000470269177385	-89.3162936203
82.0	0.000467922204731	-89.6905572815
83.0	0.000467374405726	-90.0392307144
84.0	0.000468467410923	-90.3674530232
85.0	0.00047108707743	-90.6794527296
86.0	0.000475154823408	-90.9787776857
87.0	0.000480621570285	-91.2684650644
88.0	0.000487463573985	-91.5511699586
89.0	0.000495679659469	-91.8292650900
90.0	0.000505289553755	-92.1049203218
91.0	0.000516333119325	-92.3801680983
92.0	0.000528870370195	-92.6569593877
93.0	0.00054298222066	-92.9372136047
94.0	0.000558771960589	-93.2228653411
95.0	0.000576367511055	-93.5159103921
96.0	0.000595924555862	-93.8184533591
97.0	0.000617630704315	-94.1327592703
98.0	0.000641710912025	-94.4613118925
99.0	0.000668434478428	-94.8068818815
100.0	0.000698124057925	-95.1725284333
