	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000501209858452	-89.8389222558
52.0	0.000506642261196	-89.7178119979
53.0	0.000510920918627	-89.5580011304
54.0	0.000513719917253	-89.3433344052
55.0	0.000514593763485	-89.0484024445
56.0	0.000512921186717	-88.6314325510
57.0	0.000507818060022	-88.0199621041
58.0	0.000498004937085	-87.0796789666
59.0	0.000481627566145	-85.5400671278
60.0	0.000456151205083	-82.7961656266
61.0	0.000419273179812	-77.3147348592
62.0	0.000377399843419	-64.8531155220
63.0	0.000398912376255	-38.3200424244
64.0	0.000715288739106	-17.3631524748
65.0	0.00137033238633	-32.9414097884
66.0	0.00156422658926	-61.0214749122
67.0	0.00142106673293	-75.4868664751
68.0	0.00130118810457	-81.8588457888
69.0	0.00122719968653	-85.0323074433
70.0	0.00118269194115	-86.8179176783
71.0	0.0011563322457	-87.9214853141
72.0	0.00114163410511	-88.6544198936
73.0	0.00113482906304	-89.1697208504
74.0	0.00113363160158	-89.5493112700
75.0	0.00113659450036	-89.8401815559
76.0	0.0011427664034	-90.0708364972
77.0	0.00115150240448	-90.2593892250
78.0	0.00116235470328	-90.4178115076
79.0	0.00117500692552	-90.5542904271
80.0	0.0011892332724	-90.6745968728
81.0	0.00120487232134	-90.7829124479
82.0	0.00122180979204	-90.8823467897
83.0	0.00123996697249	-90.9752713573
84.0	0.00125929282384	-91.0635409210
85.0	0.00127975855288	-91.1486444278
86.0	0.00130135388496	-91.2318103981
87.0	0.00132408454245	-91.3140824950
88.0	0.00134797061542	-91.3963752225
89.0	0.0013730456123	-91.4795162976
90.0	0.00139935606613	-91.5642801166
91.0	0.00142696161307	-91.6514153595
92.0	0.00145593549677	-91.7416690164
93.0	0.00148636549835	-91.8358085153
94.0	0.00151835530833	-91.9346434012
95.0	0.00155202637792	-92.0390478533
96.0	0.00158752032738	-92.1499853371
97.0	0.00162500202641	-92.2685367957
98.0	0.00166466347704	-92.3959340965
99.0	0.00170672872367	-92.5336008153
100.0	0.00175146005144	-92.6831248582
