	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000585711755775	-90.6929626932
52.0	0.000599410989358	-90.7056215298
53.0	0.000613210296164	-90.7167033684
54.0	0.000627093341974	-90.7254641759
55.0	0.000641034990327	-90.7307678285
56.0	0.000654996742908	-90.7308195345
57.0	0.000668919260784	-90.7226647279
58.0	0.000682709753227	-90.7011883417
59.0	0.000696220153456	-90.6569663454
60.0	0.000709209412634	-90.5712322513
61.0	0.000721285055374	-90.4027845111
62.0	0.000731876522251	-90.0496930721
63.0	0.000740862377917	-89.2279197138
64.0	0.000755354832496	-87.2250265598
65.0	0.000813186151741	-85.0395839949
66.0	0.000873839481346	-87.3313622418
67.0	0.000890669767259	-89.3363644268
68.0	0.000901705095826	-90.2005519829
69.0	0.000914863873785	-90.6109950879
70.0	0.000930185783338	-90.8407021117
71.0	0.000947143323523	-90.9888290242
72.0	0.000965365614077	-91.0959645219
73.0	0.00098462974107	-91.1808368943
74.0	0.00100480659753	-91.2529921830
75.0	0.00102582451081	-91.3177119576
76.0	0.00104764799604	-91.3781289392
77.0	0.00107026550721	-91.4362195875
78.0	0.0010936822769	-91.4933047549
79.0	0.0011179160735	-91.5503181728
80.0	0.00114299468285	-91.6079582812
81.0	0.00116895445305	-91.6667782640
82.0	0.00119583951965	-91.7272418928
83.0	0.00122370149642	-91.7897597455
84.0	0.00125259950603	-91.8547138472
85.0	0.00128260048146	-91.9224753676
86.0	0.00131377969143	-91.9934181715
87.0	0.00134622148633	-92.0679299337
88.0	0.00138002026317	-92.1464219895
89.0	0.00141528165612	-92.2293387401
90.0	0.00145212400021	-92.3171672289
91.0	0.00149068009268	-92.4104474303
92.0	0.00153109931545	-92.5097837911
93.0	0.00157355019489	-92.6158585524
94.0	0.00161822348715	-92.7294475016
95.0	0.00166533592726	-92.8514389142
96.0	0.0017151347848	-92.9828566656
97.0	0.0017679034571	-93.1248887626
98.0	0.00182396835903	-93.2789229478
99.0	0.00188370749655	-93.4465915891
100.0	0.0019475611938	-93.6297497916
