	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00613247700232	-93.2129084922
52.0	0.00651961732145	-93.5209701569
53.0	0.00695930487866	-93.8855686053
54.0	0.00746510110928	-94.3230977566
55.0	0.00805572780807	-94.8565913706
56.0	0.00875776007441	-95.5193415309
57.0	0.0096101740222	-96.3611146758
58.0	0.0106723958407	-97.4593910844
59.0	0.0120393466111	-98.9409815635
60.0	0.0138713749229	-101.026855151
61.0	0.0164579375055	-104.134116314
62.0	0.0203602605855	-109.135438663
63.0	0.0267053985672	-118.101484100
64.0	0.037074826249	-136.410486413
65.0	0.0452608428246	-172.659866738
66.0	0.0345677637359	149.561447789
67.0	0.0222922953147	130.072013046
68.0	0.0150799221939	120.961312110
69.0	0.0107650522132	116.386766885
70.0	0.00795229987678	114.144662257
71.0	0.00597880387152	113.402875748
72.0	0.00451370735233	113.908985587
73.0	0.00337922945741	115.780873232
74.0	0.00247523157267	119.576420362
75.0	0.00174793410159	126.708656810
76.0	0.00118459200415	140.602367815
77.0	0.000838333430125	167.684568583
78.0	0.000818713627507	-155.755927576
79.0	0.00106259607948	-130.613433207
80.0	0.00140267997776	-117.628335726
81.0	0.00176484034831	-110.565056179
82.0	0.0021275676851	-106.325800482
83.0	0.00248544345417	-103.574868031
84.0	0.00283806544556	-101.685860868
85.0	0.00318671731537	-100.334984823
86.0	0.00353325748294	-99.3406157859
87.0	0.00387972276488	-98.5939982201
88.0	0.00422818953125	-98.0265312320
89.0	0.0045807359193	-97.5931051483
90.0	0.00493944642019	-97.2630568252
91.0	0.00530643545099	-97.0149932494
92.0	0.00568388043965	-96.8336953343
93.0	0.00607406095725	-96.7081966103
94.0	0.00647940308019	-96.6305548640
95.0	0.00690252969338	-96.5950484352
96.0	0.00734631830804	-96.5976423894
97.0	0.00781396878441	-96.6356326674
98.0	0.00830908417492	-96.7074122908
99.0	0.00883576885313	-96.8123257080
100.0	0.00939874974583	-96.9505089059
