	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	35.2077453772	176.657215582
52.0	38.1831212567	176.433864552
53.0	41.4988485842	176.185515984
54.0	45.2154476355	175.907631974
55.0	49.4087715986	175.594518403
56.0	54.1751642431	175.238933033
57.0	59.6388370345	174.831523316
58.0	65.9626589288	174.360001301
59.0	73.3643348215	173.807900751
60.0	82.1413646747	173.152648609
61.0	92.7108192207	172.362469111
62.0	105.675132146	171.391211740
63.0	121.935708349	170.169298362
64.0	142.899093414	168.586972876
65.0	170.872949830	166.461172049
66.0	209.875157910	163.464518408
67.0	267.381606409	158.957869857
68.0	358.069090172	151.552678228
69.0	508.329732229	137.914668204
70.0	714.169903884	110.983349905
71.0	733.157914337	71.9597379963
72.0	543.749360091	44.4164481495
73.0	396.514035994	30.4468571803
74.0	306.454709503	22.8952709153
75.0	249.106622585	18.3183384818
76.0	210.136880312	15.2851444234
77.0	182.149912725	13.1397300999
78.0	161.151481391	11.5472948408
79.0	144.842220569	10.3211567277
80.0	131.818907900	9.34964558208
81.0	121.181608589	8.56210208787
82.0	112.328587015	7.91173206415
83.0	104.843119493	7.36635983814
84.0	98.4278810979	6.90315506676
85.0	92.8652535451	6.50548083088
86.0	87.9924065874	6.16093256371
87.0	83.6851421913	5.86007510126
88.0	79.8471175833	5.59560467650
89.0	76.4024769474	5.36177759048
90.0	73.2906990781	5.15401164318
91.0	70.4629254636	4.96860147036
92.0	67.8792949330	4.80251126839
93.0	65.5069803037	4.65322036805
94.0	63.3187207196	4.51860571125
95.0	61.2917117087	4.39684992548
96.0	59.4067569561	4.28636705888
97.0	57.6476137574	4.18574012288
98.0	56.0004864942	4.09366550092
99.0	54.4536319852	4.00890030091
100.0	52.9970539655	3.93020521519
