	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	3.73530614842	-3.78617745461
52.0	4.07741251005	-4.02451767020
53.0	4.46116297198	-4.28830687051
54.0	4.89409740240	-4.58210162184
55.0	5.38567155208	-4.91161558837
56.0	5.94790229484	-5.28411149945
57.0	6.59629078130	-5.70896338080
58.0	7.35117297416	-6.19848173469
59.0	8.23974547114	-6.76915650298
60.0	9.29919211167	-7.44358561582
61.0	10.5816689417	-8.25357106629
62.0	12.1625546804	-9.24529099837
63.0	14.1547081273	-10.4883526307
64.0	16.7343663288	-12.0925428206
65.0	20.1909521316	-14.2409571940
66.0	25.0290471638	-17.2610075774
67.0	32.1894116445	-21.7918723876
68.0	43.5258671444	-29.2221382200
69.0	62.4063237250	-42.8861212483
70.0	88.5713332735	-69.8443546388
71.0	91.8769499490	-108.895869729
72.0	68.8710952046	-136.468099910
73.0	50.7739374724	-150.467720470
74.0	39.6835685049	-158.050481321
75.0	32.6297181084	-162.659792642
76.0	27.8508865904	-165.726633484
77.0	24.4344878354	-167.907030444
78.0	21.8866304569	-169.535857072
79.0	19.9226495935	-170.799873408
80.0	18.3686975051	-171.810833709
81.0	17.1132375737	-172.639487589
82.0	16.0816868871	-173.332726621
83.0	15.2224074419	-173.922831552
84.0	14.4985794643	-174.432746149
85.0	13.8832828558	-174.879230117
86.0	13.3564079159	-175.274821032
87.0	12.9026522321	-175.629098327
88.0	12.5101844089	-175.949522555
89.0	12.1697306637	-176.242007890
90.0	11.8739367164	-176.511322322
91.0	11.6169134691	-176.761373804
92.0	11.3939080024	-176.995419372
93.0	11.2010621109	-177.216221520
94.0	11.0352328396	-177.426167891
95.0	10.8938579971	-177.627365507
96.0	10.7748548695	-177.821717513
97.0	10.6765439200	-178.010988268
98.0	10.5975918733	-178.196861497
99.0	10.5369701755	-178.380995457
100.0	10.4939262808	-178.564928030
