	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	4.51320751191	-3.71775105826
52.0	4.92137956189	-3.95361418532
53.0	5.37875435268	-4.21485058288
54.0	5.89421212602	-4.50601431941
55.0	6.47888813228	-4.83281653951
56.0	7.14693194714	-5.20251734366
57.0	7.91659375704	-5.62448805652
58.0	8.81181344234	-6.11103640821
59.0	9.86460411548	-6.67864948812
60.0	11.1187306305	-7.34992228417
61.0	12.6355739271	-8.15665375591
62.0	14.5038361294	-9.14501889671
63.0	16.8563095855	-10.3846217271
64.0	19.9003327482	-11.9852457676
65.0	23.9763508959	-14.1299832485
66.0	29.6777725978	-17.1462424568
67.0	38.1106135387	-21.6731981548
68.0	51.4530583391	-29.0994332527
69.0	73.6559590627	-42.7592599761
70.0	104.369205770	-69.7132075759
71.0	108.086078429	-108.760303330
72.0	80.8849941884	-136.327976376
73.0	59.5282432570	-150.322897723
74.0	46.4437575344	-157.900812829
75.0	38.1194993697	-162.505127285
76.0	32.4767543552	-165.566815548
77.0	28.4392875299	-167.741899402
78.0	25.4248294519	-169.365247546
79.0	23.0978387025	-170.623615083
80.0	21.2534176658	-171.628751244
81.0	19.7601139781	-172.451400572
82.0	18.5300255393	-173.138449592
83.0	17.5022873317	-173.722173921
84.0	16.6334935753	-174.225512366
85.0	15.8919006273	-174.665219717
86.0	15.2537867437	-175.053828834
87.0	14.7010913984	-175.400914733
88.0	14.2198406429	-175.713933940
89.0	13.7990706365	-175.998797150
90.0	13.4300755791	-176.260269624
91.0	13.1058721165	-176.502257544
92.0	12.8208113359	-176.728017493
93.0	12.5702938744	-176.940313168
94.0	12.3505579926	-177.141535621
95.0	12.1585204575	-177.333798105
96.0	11.9916565483	-177.519013666
97.0	11.8479093076	-177.698961324
98.0	11.7256214696	-177.875345642
99.0	11.6234852468	-178.049853728
100.0	11.5405070071	-178.224063091
