	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	3.64009194652	-3.77850156149
52.0	3.97305728244	-4.01669802348
53.0	4.34651979355	-4.28034432792
54.0	4.76781029232	-4.57399707324
55.0	5.24612229717	-4.90336997286
56.0	5.79313938258	-5.27572578318
57.0	6.42393269846	-5.70043854855
58.0	7.15827400214	-6.18981880614
59.0	8.02260520938	-6.76035651139
60.0	9.05307817547	-7.43464959235
61.0	10.3004011707	-8.24450004957
62.0	11.8378600295	-9.23608602279
63.0	13.7751793206	-10.4790146664
64.0	16.2837002046	-12.0830727998
65.0	19.6448021260	-14.2313560152
66.0	24.3490360262	-17.2512760318
67.0	31.3109804521	-21.7820111206
68.0	42.3327829841	-29.2121478322
69.0	60.6880729703	-42.8760020506
70.0	86.1217604527	-69.8341067914
71.0	89.3245576477	-108.885493139
72.0	66.9492179443	-136.457594155
73.0	49.3506878306	-150.457084715
74.0	38.5661751473	-158.039714359
75.0	31.7067915121	-162.648892681
76.0	27.0595621315	-165.715598176
77.0	23.7370848362	-167.895856663
78.0	21.2591100800	-169.524540855
79.0	19.3488397528	-170.788409798
80.0	17.8372318671	-171.799216571
81.0	16.6158334386	-172.627709450
82.0	15.6121233836	-173.320778408
83.0	14.7758907692	-173.910702302
84.0	14.0713329814	-174.420422768
85.0	13.4722728135	-174.866696953
86.0	12.9591548476	-175.262059467
87.0	12.5170975011	-175.616086248
88.0	12.1345938277	-175.936233762
89.0	11.8026232685	-176.228411382
90.0	11.5140310903	-176.497381431
91.0	11.2630865702	-176.747045168
92.0	11.0451630225	-176.980651716
93.0	10.8565028456	-177.200954166
94.0	10.6940428557	-177.410328938
95.0	10.5552833731	-177.610869661
96.0	10.4381894527	-177.804463381
97.0	10.3411164058	-177.992855048
98.0	10.2627541303	-178.177704876
99.0	10.2020861595	-178.360642475
100.0	10.1583612374	-178.543170670
