	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	33.9480482923	176.665370191
52.0	36.8129294327	176.442219212
53.0	40.0051942246	176.194071810
54.0	43.5830467626	175.916389876
55.0	47.6194376470	175.603479094
56.0	52.2070239791	175.248096959
57.0	57.4652647546	174.840890654
58.0	63.5507971495	174.369571895
59.0	70.6729961647	173.817674048
60.0	79.1179787082	173.162623680
61.0	89.2868564726	172.372644511
62.0	101.759008669	171.401585473
63.0	117.401340593	170.179867828
64.0	137.566553399	168.597734745
65.0	164.473943836	166.472122200
66.0	201.987472555	163.475651810
67.0	257.296436019	158.969180425
68.0	344.514249769	151.564158751
69.0	489.016256554	137.926310076
70.0	686.935744383	110.995143063
71.0	705.096074413	71.9716706532
72.0	522.859737601	44.4285065781
73.0	381.223987789	30.4590254949
74.0	294.593246098	22.9075305740
75.0	239.428748582	18.3306682295
76.0	201.942460200	15.2975196237
77.0	175.020365100	13.1521224437
78.0	154.820411563	11.5596717046
79.0	139.130892525	10.3334806180
80.0	126.602107141	9.36187334526
81.0	116.368462122	8.57418412473
82.0	107.851197815	7.92361129884
83.0	100.649513630	7.37797056011
84.0	94.4774568273	6.91442161445
85.0	89.1257440012	6.51631594415
86.0	84.4377936089	6.17123546286
87.0	80.2941857086	5.86972930047
88.0	76.6022980574	5.60447524526
89.0	73.2892184981	5.36970797982
90.0	70.2967907710	5.16081978026
91.0	67.5780829592	4.97407517238
92.0	65.0948258414	4.80640254690
93.0	62.8155251000	4.65523862834
94.0	60.7140518369	4.51840933956
95.0	58.7685767429	4.39403601153
96.0	56.9607568227	4.28045866801
97.0	55.2751091972	4.17617046869
98.0	53.6985272120	4.07975817052
99.0	52.2199058423	3.98984436216
100.0	50.8298535481	3.90502370213
