	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	3.77229951507	-3.79059227297
52.0	4.11804655637	-4.02901879520
53.0	4.50590159481	-4.29289404914
54.0	4.94348937590	-4.58677457025
55.0	5.44037210300	-4.91637401624
56.0	6.00870197315	-5.28895511331
57.0	6.66415476686	-5.71389184436
58.0	7.42729555040	-6.20349472640
59.0	8.32562741868	-6.77425368810
60.0	9.39675337961	-7.44876666605
61.0	10.6934175768	-8.25883564995
62.0	12.2918489953	-9.25063878354
63.0	14.3061798901	-10.4937833127
64.0	16.9146368792	-12.0980561075
65.0	20.4099120550	-14.2465528486
66.0	25.3022915074	-17.2666853719
67.0	32.5431847111	-21.7976321597
68.0	44.0074476511	-29.2279798989
69.0	63.1014505141	-42.8920448444
70.0	89.5645544189	-69.8503602352
71.0	92.9141906934	-108.901957600
72.0	69.6538620094	-136.474270422
73.0	51.3549163813	-150.473974196
74.0	40.1407152554	-158.056819038
75.0	33.0081473116	-162.666215411
76.0	28.1760768354	-165.733142647
77.0	24.7217176657	-167.913627723
78.0	22.1456507728	-169.542544599
79.0	20.1600226802	-170.806653780
80.0	18.5890375547	-171.817710104
81.0	17.3199087030	-172.646463865
82.0	16.2772173285	-173.339807417
83.0	15.4087468524	-173.930022390
84.0	14.6772653771	-174.440053656
85.0	14.0555517033	-174.886662117
86.0	13.5232717776	-175.282386847
87.0	13.0649528312	-175.636808961
88.0	12.6686323330	-175.957391017
89.0	12.3249343247	-176.250049548
90.0	12.0264241943	-176.519555309
91.0	11.7671492587	-176.769819527
92.0	11.5423061868	-177.004103123
93.0	11.3479968400	-177.225173179
94.0	11.1810469458	-177.435422828
95.0	11.0388701375	-177.636965645
96.0	10.9193656840	-177.831712636
97.0	10.8208415256	-178.021437647
98.0	10.7419568775	-178.207835890
99.0	10.6816804956	-178.392579605
100.0	10.6392619387	-178.577223786
