	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	1.55121497312	-3.76386868631
52.0	1.69195749301	-3.99668880726
53.0	1.84962665326	-4.25459458920
54.0	2.02726541582	-4.54212808716
55.0	2.22868824410	-4.86498788814
56.0	2.45874077832	-5.23042102022
57.0	2.72367134076	-5.64778517432
58.0	3.03167436583	-6.12937385630
59.0	3.39370548765	-6.69165931585
60.0	3.82473938643	-7.35722107187
61.0	4.34577502924	-8.15784193014
62.0	4.98715390387	-9.13968010979
63.0	5.79429319382	-10.3723220211
64.0	6.83809723700	-11.9655329514
65.0	8.23497422678	-14.1023860403
66.0	10.1877966503	-17.1102697407
67.0	13.0746046737	-21.6283381679
68.0	17.6396333386	-29.0451527371
69.0	25.2314505884	-42.6950034529
70.0	35.7207875844	-69.6383963019
71.0	36.9563541290	-108.674334658
72.0	27.6256446197	-136.230222812
73.0	20.3069617778	-150.212706234
74.0	15.8225636622	-157.777503996
75.0	12.9679794807	-162.367994786
76.0	11.0311077640	-165.415125421
77.0	9.64339704433	-167.574889681
78.0	8.60548383706	-169.182127999
79.0	7.80248877330	-170.423567165
80.0	7.16425975615	-171.410928353
81.0	6.64578637355	-172.214928743
82.0	6.21696475833	-172.882428534
83.0	5.85694461897	-173.445678932
84.0	5.55085050301	-173.927596735
85.0	5.28779762618	-174.344918387
86.0	5.05964588844	-174.710163210
87.0	4.86019193446	-175.032899085
88.0	4.68463030794	-175.320583866
89.0	4.52918515389	-175.579140591
90.0	4.39085293432	-175.813361102
91.0	4.26721931549	-176.027196511
92.0	4.15632662968	-176.223971858
93.0	4.05657669963	-176.406549521
94.0	3.96665870210	-176.577457861
95.0	3.88549528659	-176.738996965
96.0	3.81220220099	-176.893330155
97.0	3.74605818580	-177.042568191
98.0	3.68648286135	-177.188852154
99.0	3.63302118796	-177.334440839
100.0	3.58533346849	-177.481658982
