Frequency	Amplitude	Phase Angle [deg]
50.0	5.90710613104e-05	158.628115253
51.0	6.22296916038e-05	157.108371151
52.0	6.57423595561e-05	155.409575670
53.0	6.96584687062e-05	153.499755883
54.0	7.40328207276e-05	151.339899800
55.0	7.89238997953e-05	148.882386689
56.0	8.43897191838e-05	146.069277472
57.0	9.0479299118e-05	142.830733474
58.0	9.72167265859e-05	139.084189100
59.0	0.000104573533148	134.735557074
60.0	0.000112424925596	129.684790706
61.0	0.000120489257551	123.839393048
62.0	0.000128263853716	117.139930669
63.0	0.000134998633471	109.598571991
64.0	0.000139779230566	101.341497932
65.0	0.000141771674775	92.6302782978
66.0	0.000140556898281	83.8321802235
67.0	0.000136335868456	75.3361454926
68.0	0.00012983349875	67.4562938379
69.0	0.000121982875818	60.3766121218
70.0	0.000113624440999	54.1534036897
71.0	0.000105360596135	48.7525596212
72.0	9.75498313437e-05	44.0917640727
73.0	9.03650460331e-05	40.0718637855
74.0	8.38600163227e-05	36.5950809440
75.0	7.80211645652e-05	33.5734752354
76.0	7.28015328799e-05	30.9316578472
77.0	6.81408763087e-05	28.6066259182
78.0	6.39766203809e-05	26.5463965491
79.0	6.02493334281e-05	24.7083026997
80.0	5.69051016271e-05	23.0573432610
81.0	5.38962454212e-05	21.5647377666
82.0	5.11812000701e-05	20.2067208139
83.0	4.87240157647e-05	18.9635613329
84.0	4.64937197065e-05	17.8187752502
85.0	4.44636621434e-05	16.7584971362
86.0	4.26109057592e-05	15.7709790215
87.0	4.09156803684e-05	14.8461903076
88.0	3.93609094472e-05	13.9754968867
89.0	3.79318050541e-05	13.1514023624
90.0	3.66155239655e-05	12.3673381287
91.0	3.54008773358e-05	11.6174914656
92.0	3.42780859682e-05	10.8966635692
93.0	3.3238574133e-05	10.2001508921
94.0	3.22747946342e-05	9.52364499840
95.0	3.13800808986e-05	8.86314648457
96.0	3.05485204913e-05	8.21489034191
97.0	2.97748462568e-05	7.57527981236
98.0	2.90543418066e-05	6.94082719914
99.0	2.83827580626e-05	6.30810010258
100.0	2.77562384993e-05	5.67366748928
