Frequency	Amplitude	Phase Angle [deg]
50.0	2.59341854402e-05	-19.1579122054
51.0	2.71384182249e-05	-20.5943218418
52.0	2.84733025686e-05	-22.2066311786
53.0	2.99562031823e-05	-24.0266408642
54.0	3.16060287936e-05	-26.0931786173
55.0	3.34423849252e-05	-28.4536681951
56.0	3.54837296119e-05	-31.1658376349
57.0	3.77437851549e-05	-34.2992992799
58.0	4.02250532791e-05	-37.9363756343
59.0	4.29078758521e-05	-42.1708923953
60.0	4.57335348279e-05	-47.1026147247
61.0	4.85815907152e-05	-52.8237356718
62.0	5.12471913226e-05	-59.3933604739
63.0	5.34349408764e-05	-66.7989657000
64.0	5.47965291778e-05	-74.9139854731
65.0	5.50294116527e-05	-83.4764323958
66.0	5.400440492e-05	-92.1185852510
67.0	5.18359731242e-05	-100.451007754
68.0	4.88337543017e-05	-108.159040746
69.0	4.53740928411e-05	-115.058107961
70.0	4.17845014289e-05	-121.091260754
71.0	3.82921339096e-05	-126.291900385
72.0	3.50262663874e-05	-130.741565263
73.0	3.20439574344e-05	-134.538552512
74.0	2.93572460829e-05	-137.779696035
75.0	2.69536449418e-05	-140.551892582
76.0	2.48092498232e-05	-142.929375574
77.0	2.28962931041e-05	-144.973865788
78.0	2.11871273444e-05	-146.735920347
79.0	1.96561126383e-05	-148.256617648
80.0	1.82803483236e-05	-149.569184954
81.0	1.70398049929e-05	-150.700417656
82.0	1.59171686252e-05	-151.671855276
83.0	1.48975655173e-05	-152.500727746
84.0	1.39682548392e-05	-153.200702901
85.0	1.31183312849e-05	-153.782468895
86.0	1.23384563899e-05	-154.254182413
87.0	1.16206243687e-05	-154.621807887
88.0	1.09579628388e-05	-154.889368622
89.0	1.0344565474e-05	-155.059125816
90.0	9.77535323098e-06	-155.131698904
91.0	9.24596022071e-06	-155.106137242
92.0	8.75264102167e-06	-154.979952462
93.0	8.29219642754e-06	-154.749120383
94.0	7.86191540362e-06	-154.408062570
95.0	7.45953121566e-06	-153.949620451
96.0	7.08319046711e-06	-153.365040266
97.0	6.73143382723e-06	-152.643995608
98.0	6.40318749918e-06	-151.774686591
99.0	6.09776446873e-06	-150.744072314
100.0	5.81487409652e-06	-149.538189339
