Frequency	Amplitude	Phase Angle [deg]
50.0	5.44533067377e-05	158.177864299
51.0	5.74436031329e-05	156.645470915
52.0	6.07708797524e-05	154.933804873
53.0	6.44825259903e-05	153.010888353
54.0	6.86312594099e-05	150.837704454
55.0	7.32735836507e-05	148.366627475
56.0	7.8465967358e-05	145.539713263
57.0	8.425692173e-05	142.287118174
58.0	9.06720840687e-05	138.526271421
59.0	9.76882450968e-05	134.163080699
60.0	0.000105192006204	129.097494065
61.0	0.000112922307799	123.237009442
62.0	0.000120408924824	116.522188132
63.0	0.000126945829855	108.965193298
64.0	0.000131667347078	100.692200599
65.0	0.000133777473838	91.9647745516
66.0	0.000132866496218	83.1501770182
67.0	0.000129108538944	74.6373444871
68.0	0.000123175646865	66.7403915185
69.0	0.000115942311785	59.6432996928
70.0	0.000108201080751	53.4023672426
71.0	0.000100523262561	47.9834802151
72.0	9.32513602723e-05	43.3043177559
73.0	8.65528188221e-05	39.2657219246
74.0	8.04821523995e-05	35.7699102142
75.0	7.50296274414e-05	32.7289380392
76.0	7.01533553968e-05	30.0674125081
77.0	6.57983588134e-05	27.7223269735
78.0	6.19070263749e-05	25.6416954010
79.0	5.84243781577e-05	23.7828479592
80.0	5.53003886178e-05	22.1107815034
81.0	5.24907246919e-05	20.5967143004
82.0	4.99566807139e-05	19.2168805585
83.0	4.76647418331e-05	17.9515499443
84.0	4.55860080939e-05	16.7842404653
85.0	4.369559704e-05	15.7010902865
86.0	4.19720819225e-05	14.6903569346
87.0	4.03969883346e-05	13.7420174787
88.0	3.89543557919e-05	12.8474479609
89.0	3.76303616138e-05	11.9991653605
90.0	3.64130017006e-05	11.1906178572
91.0	3.52918203153e-05	10.4160137628
92.0	3.4257682193e-05	9.67018019950
93.0	3.33025802717e-05	8.94844534748
94.0	3.24194728563e-05	8.24653912098
95.0	3.16021454838e-05	7.56050835572
96.0	3.08450929614e-05	6.88664324527
97.0	3.01434177969e-05	6.22141267917
98.0	2.94927418883e-05	5.56140658508
99.0	2.88891287506e-05	4.90328378561
100.0	2.83290136505e-05	4.24372100208
