Frequency	Amplitude	Phase Angle [deg]
50.0	0.00107825716566	-11.5339296523
51.0	0.0010889155251	-12.8432317338
52.0	0.0011035192804	-14.3299907088
53.0	0.00112233239087	-16.0260521846
54.0	0.0011456342813	-17.9702914596
55.0	0.00117368759141	-20.2101827986
56.0	0.0012066780814	-22.8035080978
57.0	0.00124460814081	-25.8199372128
58.0	0.00128711689608	-29.3418544446
59.0	0.00133319378688	-33.4631520888
60.0	0.00138076176161	-38.2836671170
61.0	0.00142616187507	-43.8956705456
62.0	0.00146372238823	-50.3583524399
63.0	0.00148585858748	-57.6592817173
64.0	0.00148434401594	-65.6719937663
65.0	0.00145300118171	-74.1346123050
66.0	0.00139073639964	-82.6795383254
67.0	0.0013026913155	-90.9174705165
68.0	0.00119831389541	-98.5338990924
69.0	0.00108777764709	-105.344413545
70.0	0.000979189633272	-111.292249713
71.0	0.000877636896262	-116.411014552
72.0	0.000785568640987	-120.782476593
73.0	0.00070363915377	-124.505191017
74.0	0.000631479052917	-127.676281563
75.0	0.000568231295766	-130.382971663
76.0	0.000512870673563	-132.699863568
77.0	0.000464373332009	-134.689095657
78.0	0.000421795895585	-136.401698793
79.0	0.000384304776033	-137.879290165
80.0	0.000351180114228	-139.155711149
81.0	0.000321808000869	-140.258458796
82.0	0.000295668207899	-141.209875980
83.0	0.000272321028679	-142.028114306
84.0	0.000251394889409	-142.727901305
85.0	0.000232575383107	-143.321145814
86.0	0.000215595882101	-143.817413173
87.0	0.000200229647462	-144.224295654
88.0	0.000186283273193	-144.547700247
89.0	0.000173591266078	-144.792069587
90.0	0.000162011583222	-144.960550341
91.0	0.000151421960648	-145.055118843
92.0	0.000141716892828	-145.076672468
93.0	0.00013280515072	-145.025094497
94.0	0.000124607741629	-144.899298186
95.0	0.000117056233378	-144.697256981
96.0	0.000110091384402	-144.416028359
97.0	0.000103662025842	-144.051779655
98.0	9.77241589838e-05	-143.599828207
99.0	9.22402333682e-05	-143.054712000
100.0	8.71785783634e-05	-142.410192050
