Frequency	Amplitude	Phase Angle [deg]
50.0	9.87395345841e-06	162.775065824
51.0	1.02738034228e-05	161.420566066
52.0	1.07158607657e-05	159.893861898
53.0	1.12054611046e-05	158.163372513
54.0	1.17482920434e-05	156.190504981
55.0	1.23500479013e-05	153.928086660
56.0	1.30157292587e-05	151.318658197
57.0	1.37483340123e-05	148.292894945
58.0	1.45465579697e-05	144.768782703
59.0	1.54010058871e-05	140.652826493
60.0	1.6288473296e-05	135.845615991
61.0	1.71645064235e-05	130.255339394
62.0	1.79563954121e-05	123.823300998
63.0	1.8562404936e-05	116.562465126
64.0	1.88662925705e-05	108.599871846
65.0	1.87720589481e-05	100.198019476
66.0	1.82466204413e-05	91.7251800339
67.0	1.73407062218e-05	83.5713838019
68.0	1.61687672337e-05	76.0519310948
69.0	1.486337715e-05	69.3520907114
70.0	1.35363308777e-05	63.5295596520
71.0	1.22627074508e-05	58.5517460096
72.0	1.10832565993e-05	54.3379871235
73.0	1.00141078284e-05	50.7909338538
74.0	9.05647635214e-06	47.8147792878
75.0	8.20376347148e-06	45.3237398184
76.0	7.44599084665e-06	43.2447889100
77.0	6.77228952117e-06	41.5175152984
78.0	6.17216687307e-06	40.0927834021
79.0	5.63607086092e-06	38.9310591166
80.0	5.15557626001e-06	38.0007939169
81.0	4.72338106069e-06	37.2770190243
82.0	4.33321670175e-06	36.7401849740
83.0	3.97972676928e-06	36.3752338292
84.0	3.65834141875e-06	36.1708736207
85.0	3.36516015077e-06	36.1190238311
86.0	3.09684778273e-06	36.2144033702
87.0	2.85054468989e-06	36.4542396086
88.0	2.6237904781e-06	36.8380840794
89.0	2.41445960148e-06	37.3677291028
90.0	2.22070721432e-06	38.0472264598
91.0	2.04092363444e-06	38.8830227706
92.0	1.87369595323e-06	39.8842402368
93.0	1.7177756776e-06	41.0631532915
94.0	1.57205151734e-06	42.4359467536
95.0	1.43552682573e-06	44.0238955200
96.0	1.30730175128e-06	45.8551955162
97.0	1.18656083259e-06	47.9678249759
98.0	1.07256810192e-06	50.4140710827
99.0	9.64673873585e-07	53.2677967301
100.0	8.62341570559e-07	56.6362354943
