Frequency	Amplitude	Phase Angle [deg]
50.0	2.40704844445e-05	-18.6531079208
51.0	2.51502765769e-05	-20.0680362105
52.0	2.63463138213e-05	-21.6578737292
53.0	2.76738496565e-05	-23.4543587265
54.0	2.91494082202e-05	-25.4962517513
55.0	3.07899807831e-05	-27.8309040947
56.0	3.26113122153e-05	-30.5159657252
57.0	3.46246052261e-05	-33.6209642439
58.0	3.68306093996e-05	-37.2281308580
59.0	3.92097134411e-05	-41.4311919785
60.0	4.17067321018e-05	-46.3298050488
61.0	4.4210664841e-05	-52.0160459512
62.0	4.65347344566e-05	-58.5488924918
63.0	4.84117711541e-05	-65.9156819376
64.0	4.95293198934e-05	-73.9896965012
65.0	4.96194081097e-05	-82.5087822373
66.0	4.85730569102e-05	-91.1050354362
67.0	4.65015600465e-05	-99.3888193096
68.0	4.3690307073e-05	-107.045254029
69.0	4.04816751849e-05	-113.889519936
70.0	3.71711595222e-05	-119.864399462
71.0	3.39620212721e-05	-125.002996085
72.0	3.0968584566e-05	-129.386517759
73.0	2.82400398538e-05	-133.112894122
74.0	2.57852717973e-05	-136.278549538
75.0	2.35914202154e-05	-138.969923221
76.0	2.16356799491e-05	-141.260736228
77.0	1.98920544349e-05	-143.212134359
78.0	1.83348865932e-05	-144.874027866
79.0	1.69405071873e-05	-146.286765608
80.0	1.56878522246e-05	-147.482750065
81.0	1.45585494294e-05	-148.487842056
82.0	1.35367536593e-05	-149.322519582
83.0	1.26088811239e-05	-150.002804143
84.0	1.17633193683e-05	-150.540985068
85.0	1.09901500167e-05	-150.946175014
86.0	1.02809001499e-05	-151.224727173
87.0	9.6283269234e-06	-151.380538859
88.0	9.02623541062e-06	-151.415262616
89.0	8.46932660587e-06	-151.328441041
90.0	7.95307239161e-06	-151.117579321
91.0	7.47361383652e-06	-150.778167921
92.0	7.02767994802e-06	-150.303669688
93.0	6.61252390625e-06	-149.685485770
94.0	6.22587498762e-06	-148.912924367
95.0	5.86590404257e-06	-147.973203393
96.0	5.53120113414e-06	-146.851535039
97.0	5.22076373418e-06	-145.531362973
98.0	4.93399343764e-06	-143.994850820
99.0	4.67069866369e-06	-142.223758222
100.0	4.43109892463e-06	-140.200752782
