	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.64146443492	153.984977921
51.0	1.82547155593	152.347892635
52.0	2.03470548692	150.529677078
53.0	2.27341832260	148.498244657
54.0	2.54660025121	146.214463433
55.0	2.86001922428	143.630585629
56.0	3.22015866420	140.688538022
57.0	3.63393934382	137.318339650
58.0	4.10802581160	133.437274215
59.0	4.64739839692	128.951094743
60.0	5.25276279032	123.759584815
61.0	5.91643691990	117.770067433
62.0	6.61699622258	110.922917630
63.0	7.31470256708	103.230099962
64.0	7.95233135766	94.8175783717
65.0	8.46656552511	85.9466913055
66.0	8.80896476278	76.9844590850
67.0	8.96466331329	68.3195598921
68.0	8.95499208100	60.2658317660
69.0	8.82353173592	53.0069600845
70.0	8.61783264779	46.5989252957
71.0	8.37744858804	41.0072723605
72.0	8.13015463734	36.1493139067
73.0	7.89314132323	31.9254975600
74.0	7.67585519430	28.2376161471
75.0	7.48271015641	24.9972672997
76.0	7.31511048681	22.1285639208
77.0	7.17279110979	19.5679654062
78.0	7.05464541321	17.2629080212
79.0	6.95921207694	15.1700963824
80.0	6.88494926945	13.2538488137
81.0	6.83038142155	11.4846469373
82.0	6.79417191171	9.83792415783
83.0	6.77515389971	8.29307834629
84.0	6.77233831975	6.83267729975
85.0	6.78491006528	5.44182204509
86.0	6.81221877863	4.10763659344
87.0	6.85376760818	2.81885737076
88.0	6.90920200392	1.56550076847
89.0	6.97829942443	0.338591308122
90.0	7.06096037005	-0.870063085899
91.0	7.15720094383	-2.06805956830
92.0	7.26714676240	-3.26256115084
93.0	7.39102824309	-4.46043640421
94.0	7.52917675524	-5.66838363154
95.0	7.68202164663	-6.89304366801
96.0	7.85008747135	-8.14110509002
97.0	8.03399124433	-9.41940427918
98.0	8.23443877246	-10.7350231094
99.0	8.45221962269	-12.0953854599
100.0	8.68819938147	-13.5083428550
