	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.8035590738	-0.120445982988
51.0	45.8300424715	-0.138954830354
52.0	45.8582353798	-0.161021055509
53.0	45.8881365464	-0.187490608945
54.0	45.9196381312	-0.219430314159
55.0	45.9524494647	-0.258174600847
56.0	45.9859759183	-0.305363448649
57.0	46.0191331014	-0.362944299752
58.0	46.0500756377	-0.433080536764
59.0	46.0758377111	-0.517858155073
60.0	46.0919460473	-0.618614852396
61.0	46.0922223461	-0.734680951353
62.0	46.0692645846	-0.86147781219
63.0	46.0163217525	-0.988550962887
64.0	45.9308725417	-1.09928552025
65.0	45.8184948717	-1.17463934342
66.0	45.6935564102	-1.20088173942
67.0	45.5744133186	-1.17645149323
68.0	45.4759662246	-1.1120469495
69.0	45.4052092085	-1.02425006020
70.0	45.3618179151	-0.928466174093
71.0	45.3413664831	-0.835367846135
72.0	45.3382979324	-0.750744864382
73.0	45.3475820282	-0.676863091424
74.0	45.3652847043	-0.613928240599
75.0	45.3885659386	-0.561141572995
76.0	45.4154723525	-0.51732806311
77.0	45.4447032764	-0.481263543561
78.0	45.4754153463	-0.451823453261
79.0	45.5070763206	-0.428036609469
80.0	45.5393630308	-0.409092813281
81.0	45.5720908753	-0.394330505164
82.0	45.6051672639	-0.383217616922
83.0	45.6385599991	-0.375331781322
84.0	45.6722768035	-0.370342474865
85.0	45.7063512273	-0.367995946333
86.0	45.7408336978	-0.368102987192
87.0	45.7757853869	-0.37052928437
88.0	45.8112740810	-0.375188010378
89.0	45.8473712234	-0.382034294148
90.0	45.8841502086	-0.391061269797
91.0	45.9216845803	-0.402297468081
92.0	45.9600467674	-0.415805345774
93.0	45.9993068561	-0.431680810559
94.0	46.0395310130	-0.450053637294
95.0	46.0807800051	-0.471088687996
96.0	46.1231065204	-0.49498788832
97.0	46.1665527431	-0.521992886735
98.0	46.2111465379	-0.552388354494
99.0	46.2568962759	-0.586505830997
100.0	46.3037848356	-0.624727450111
