	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.7893296265	-0.114629027849
51.0	45.8147170748	-0.132187487934
52.0	45.8417302797	-0.153114595778
53.0	45.8703679248	-0.178211070224
54.0	45.9005278697	-0.208486687978
55.0	45.9319348174	-0.245204499012
56.0	45.9640258165	-0.289916688306
57.0	45.9957743318	-0.344466257536
58.0	46.0254336733	-0.410900109303
59.0	46.0501968818	-0.491190837686
60.0	46.0658308838	-0.586600699369
61.0	46.0664904912	-0.696488542173
62.0	46.0451753409	-0.816509151894
63.0	45.9955059778	-0.936753886278
64.0	45.9151112245	-1.04148989366
65.0	45.8092855392	-1.11270665116
66.0	45.6916328953	-1.13744557634
67.0	45.5795156818	-1.11427510995
68.0	45.4870137468	-1.05334944034
69.0	45.4207238418	-0.970362147453
70.0	45.3803254227	-0.879873392611
71.0	45.3616257636	-0.791959759924
72.0	45.3593680372	-0.712081715307
73.0	45.3687962306	-0.642371852138
74.0	45.3861922123	-0.583018825155
75.0	45.4088724209	-0.533264368308
76.0	45.4349915467	-0.491996110108
77.0	45.4633213177	-0.458056106525
78.0	45.4930654530	-0.430381014603
79.0	45.5237217599	-0.4080526637
80.0	45.5549854110	-0.390305106101
81.0	45.5866826764	-0.37651286933
82.0	45.6187265799	-0.366172814697
83.0	45.6510873123	-0.358885400664
84.0	45.6837726830	-0.354337784516
85.0	45.7168149688	-0.352289555824
86.0	45.7502623845	-0.352561158299
87.0	45.7841732711	-0.355024750331
88.0	45.8186121988	-0.359597171501
89.0	45.8536474657	-0.366234685372
90.0	45.8893490155	-0.37492921216
91.0	45.9257870612	-0.38570581803
92.0	45.9630309939	-0.398621273123
93.0	46.0011479150	-0.413763548886
94.0	46.0402016362	-0.431252138653
95.0	46.0802508289	-0.451239141369
96.0	46.1213471502	-0.473911035734
97.0	46.1635325189	-0.499491097653
98.0	46.2068358415	-0.528242414183
99.0	46.2512684798	-0.56047139298
100.0	46.2968183876	-0.596531164496
