	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.8020666129	-0.118311699038
51.0	45.8282836341	-0.136428130958
52.0	45.8561796255	-0.158019077831
53.0	45.8857535610	-0.183910232185
54.0	45.9169002798	-0.215142842702
55.0	45.9493362437	-0.253019309396
56.0	45.9824812231	-0.299140186452
57.0	46.0152769219	-0.355405983476
58.0	46.0459223196	-0.423927705898
59.0	46.0715228828	-0.506740317975
60.0	46.0877129589	-0.605147515658
61.0	46.0884634036	-0.718492354605
62.0	46.0665519423	-0.842301130652
63.0	46.0153940181	-0.966365014122
64.0	45.9325355306	-1.07446644601
65.0	45.8234281503	-1.14802853325
66.0	45.7020985427	-1.17366963261
67.0	45.5864587857	-1.14988853065
68.0	45.4910430909	-1.08713974626
69.0	45.4226681734	-1.00160572128
70.0	45.3810118134	-0.908311220293
71.0	45.3617528467	-0.81766027807
72.0	45.3594690739	-0.735294328562
73.0	45.3692534560	-0.663419348305
74.0	45.3872689992	-0.602233674934
75.0	45.4107462169	-0.550957250845
76.0	45.4377806243	-0.508443838634
77.0	45.4671046809	-0.473499761225
78.0	45.4978965234	-0.445028788416
79.0	45.5296382798	-0.422084452056
80.0	45.5620154983	-0.403877415666
81.0	45.5948493744	-0.389763399062
82.0	45.6280505666	-0.379224495156
83.0	45.6615888151	-0.371849867666
84.0	45.6954727558	-0.367318335476
85.0	45.7297363011	-0.365383685853
86.0	45.7644299399	-0.365862751024
87.0	45.7996145364	-0.368626017909
88.0	45.8353575198	-0.373590407515
89.0	45.8717301116	-0.38071389955
90.0	45.9088051739	-0.389991697132
91.0	45.9466559960	-0.401453696768
92.0	45.9853548077	-0.415163079189
93.0	46.0249715197	-0.431215863315
94.0	46.0655723542	-0.449741341465
95.0	46.1072181308	-0.470903299022
96.0	46.1499620998	-0.494901967517
97.0	46.1938470963	-0.521976660081
98.0	46.2389019984	-0.552409025397
99.0	46.2851366331	-0.586526840463
100.0	46.3325358996	-0.624707677964
