	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0298175807143	-2.33549093224
51.0	0.0310363602933	-1.76089928657
52.0	0.0322730916928	-1.03209487092
53.0	0.0335361254509	-0.111818935831
54.0	0.0348427464972	1.04481067858
55.0	0.0362251794873	2.48925905522
56.0	0.0377397954329	4.27495069370
57.0	0.039480317381	6.44556485974
58.0	0.0415945500218	9.01146363279
59.0	0.0443004052523	11.9109401077
60.0	0.0478895197966	14.9625011906
61.0	0.0526975783203	17.8353033419
62.0	0.0590197599044	20.0832630616
63.0	0.0669737669047	21.2677619489
64.0	0.0763646875395	21.1232925347
65.0	0.086651721115	19.6659232900
66.0	0.0970910001411	17.1752951708
67.0	0.107002223736	14.0688436290
68.0	0.115987400067	10.7518046267
69.0	0.123974675792	7.52118803860
70.0	0.131118440277	4.54480926997
71.0	0.137667120723	1.88801140171
72.0	0.14387135576	-0.447264791759
73.0	0.149942797345	-2.49067866192
74.0	0.156045720807	-4.28345173726
75.0	0.162303216111	-5.86775554990
76.0	0.1688072807	-7.28198297583
77.0	0.175628242724	-8.55919035705
78.0	0.182822185306	-9.72705440633
79.0	0.190436381896	-10.8084508111
80.0	0.19851314669	-11.8222152691
81.0	0.207092544707	-12.7838903433
82.0	0.216214314782	-13.7063837364
83.0	0.225919277425	-14.6005190123
84.0	0.236250403904	-15.4754852059
85.0	0.24725367786	-16.3391995282
86.0	0.258978837496	-17.1985986198
87.0	0.271480050755	-18.0598737827
88.0	0.284816573926	-18.9286618715
89.0	0.299053414277	-19.8102024583
90.0	0.31426202298	-20.7094693129
91.0	0.330521033501	-21.6312823691
92.0	0.347917052546	-22.5804060096
93.0	0.36654551682	-23.5616368930
94.0	0.386511612599	-24.5798854923
95.0	0.407931259263	-25.6402536621
96.0	0.430932149445	-26.7481102635
97.0	0.455654820763	-27.9091670173
98.0	0.482253734151	-29.1295559784
99.0	0.510898300013	-30.4159094478
100.0	0.541773771676	-31.7754163911
