	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.31167001606	158.695570582
51.0	1.43707044082	157.203091256
52.0	1.57758771836	155.534059803
53.0	1.73555299546	153.656685364
54.0	1.91364659301	151.532153379
55.0	2.11488271207	149.113057007
56.0	2.34251705212	146.341689263
57.0	2.59980455844	143.148463835
58.0	2.88948510020	139.451089404
59.0	3.21281180445	135.155777621
60.0	3.56789352080	130.162807598
61.0	3.94720960539	124.380038285
62.0	4.33461012435	117.748425083
63.0	4.70320882866	110.280562194
64.0	5.0170135131	102.103097355
65.0	5.23903438448	93.4781126772
66.0	5.34437331157	84.7734385657
67.0	5.33043945207	76.3786369723
68.0	5.21644374473	68.6085114941
69.0	5.03325343699	61.6478042763
70.0	4.81184097530	55.5536541653
71.0	4.57650890578	50.2928780688
72.0	4.34335452201	45.7841878202
73.0	4.12160636762	41.9295727562
74.0	3.91571335247	38.6325277948
75.0	3.72716322827	35.8065329815
76.0	3.55576995452	33.3777871741
77.0	3.40049084651	31.2850657927
78.0	3.25991003707	29.4783814244
79.0	3.13250871142	27.9173103304
80.0	3.01680713966	26.5693779052
81.0	2.91143279012	25.4086546292
82.0	2.81514741437	24.4145975171
83.0	2.72685228737	23.5711242770
84.0	2.64558269496	22.8658886388
85.0	2.57049777794	22.2897242694
86.0	2.50086918811	21.8362259136
87.0	2.43607036742	21.5014426946
88.0	2.37556743992	21.2836617388
89.0	2.31891225282	21.1832649997
90.0	2.26573787947	21.2026432008
91.0	2.21575682673	21.3461531035
92.0	2.16876224622	21.6201006478
93.0	2.12463241529	22.0327309167
94.0	2.08333895538	22.5941968909
95.0	2.04495919459	23.3164688356
96.0	2.00969327658	24.2131287892
97.0	1.97788640438	25.2989734502
98.0	1.95005651883	26.5893220704
99.0	1.92692714050	28.0988995011
100.0	1.90946420145	29.8401235495
