	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.119997675614	-20.8602599945
51.0	0.131282577629	-22.3272215424
52.0	0.143905637258	-23.9691094484
53.0	0.158070450805	-25.8175877358
54.0	0.174010349058	-27.9113322835
55.0	0.191986557181	-30.2975980093
56.0	0.212279333845	-33.0339249556
57.0	0.235165592549	-36.1897161250
58.0	0.260872160974	-39.8470608287
59.0	0.289488354605	-44.0995247172
60.0	0.320817992498	-49.0465827052
61.0	0.354159219799	-54.7801035071
62.0	0.388041647779	-61.3588298900
63.0	0.420047742352	-68.7698324033
64.0	0.446971178589	-76.8860904042
65.0	0.465550252002	-85.4451059793
66.0	0.473632686984	-94.0785843240
67.0	0.47106741433	-102.396443810
68.0	0.459634144227	-110.083297999
69.0	0.442123443504	-116.953749869
70.0	0.421307165817	-122.949923132
71.0	0.399343800848	-128.104168535
72.0	0.377651650116	-132.496833160
73.0	0.357034791287	-136.224860870
74.0	0.337872753965	-139.383545123
75.0	0.320283868978	-142.058026691
76.0	0.304240156659	-144.320533394
77.0	0.289639864257	-146.230491463
78.0	0.276350156753	-147.835828666
79.0	0.264230842142	-149.174605716
80.0	0.253146764045	-150.276581314
81.0	0.242973707312	-151.164560178
82.0	0.233600741536	-151.855486039
83.0	0.22493071716	-152.361294525
84.0	0.216879888949	-152.689555842
85.0	0.209377225741	-152.843943079
86.0	0.202363717374	-152.824560321
87.0	0.195791858109	-152.628163504
88.0	0.189625413469	-152.248308352
89.0	0.183839545251	-151.675464948
90.0	0.178421347284	-150.897148556
91.0	0.173370841433	-149.898135162
92.0	0.168702467836	-148.660856911
93.0	0.164447084396	-147.166108333
94.0	0.160654440146	-145.394233623
95.0	0.157396003536	-143.327000054
96.0	0.154767888469	-140.950359217
97.0	0.152893424689	-138.258220224
98.0	0.151924702073	-135.257136104
99.0	0.152042238804	-131.971401692
100.0	0.153451955474	-128.447398036
