	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.7957480020	-0.119733963743
51.0	45.8218760003	-0.138191987487
52.0	45.8497028210	-0.160204544136
53.0	45.8792268255	-0.186617466192
54.0	45.9103400060	-0.218497463829
55.0	45.9427514366	-0.257178862568
56.0	45.9758663073	-0.304301555201
57.0	46.0086002535	-0.361812922559
58.0	46.0391079772	-0.43187632435
59.0	46.0644241771	-0.516577781153
60.0	46.0800763651	-0.617255061567
61.0	46.0798877404	-0.733238576509
62.0	46.0564579114	-0.859949715203
63.0	46.0030377116	-0.986933797474
64.0	45.9171065132	-1.09757530076
65.0	45.8042407126	-1.17283088958
66.0	45.6788039408	-1.19896830957
67.0	45.5591467188	-1.17442489740
68.0	45.4601650691	-1.10989807051
69.0	45.3888500016	-1.02196948804
70.0	45.3448764874	-0.926044561168
71.0	45.3238189892	-0.832795986541
72.0	45.3201214532	-0.748013566092
73.0	45.3287543246	-0.673963004119
74.0	45.3457839497	-0.610849678886
75.0	45.3683704473	-0.557874373745
76.0	45.3945601998	-0.513861471375
77.0	45.4230523441	-0.477586111012
78.0	45.4530028445	-0.447922957942
79.0	45.4838789267	-0.423899969563
80.0	45.5153565539	-0.404706006308
81.0	45.5472502793	-0.389678479452
82.0	45.5794666694	-0.378284195101
83.0	45.6119725348	-0.370099558133
84.0	45.6447744255	-0.36479270114
85.0	45.6779049677	-0.362108396445
86.0	45.7114132886	-0.361855817663
87.0	45.7453593306	-0.363898871301
88.0	45.7798096415	-0.368148764233
89.0	45.8148343640	-0.374558455423
90.0	45.8505055050	-0.383118677949
91.0	45.8868951336	-0.393855299201
92.0	45.9240743437	-0.406827816835
93.0	45.9621115925	-0.422128846332
94.0	46.0010716850	-0.439884491017
95.0	46.0410138749	-0.460255516369
96.0	46.0819894584	-0.483439267082
97.0	46.1240393154	-0.509672267261
98.0	46.1671900458	-0.53923345101
99.0	46.2114491813	-0.57244793151
100.0	46.2567988924	-0.609690664308
