	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.70470486885	154.258171000
51.0	1.89413569395	152.626459346
52.0	2.10937164733	150.813671969
53.0	2.35474432949	148.787728244
54.0	2.63533265664	146.509502440
55.0	2.95700024365	143.931253435
56.0	3.32632715623	140.994914476
57.0	3.75031927255	137.630511799
58.0	4.23569077911	133.755336314
59.0	4.78739407292	129.275148639
60.0	5.40596155834	124.089740244
61.0	6.08329685944	118.106442397
62.0	6.79721473401	111.265638513
63.0	7.50681701556	103.579302236
64.0	8.15343088783	95.1734067751
65.0	8.67236726965	86.3093002774
66.0	9.01441165372	77.3540132382
67.0	9.16486878603	68.6962345055
68.0	9.14607604915	60.6498131764
69.0	9.00299300633	53.3984463201
70.0	8.78445526402	46.9981265715
71.0	8.53096687295	41.4144118736
72.0	8.27089099595	36.5646281714
73.0	8.02172163296	32.3492373364
74.0	7.79302029906	28.6700471380
75.0	7.58920492377	25.4386709960
76.0	7.41162514855	22.5792383493
77.0	7.25993421211	20.0282261957
78.0	7.13293461841	17.7330893895
79.0	7.02907428119	15.6505521235
80.0	6.94672505213	13.7449535768
81.0	6.88433113625	11.9867974484
82.0	6.84048197133	10.3515405756
83.0	6.81394251798	8.81860578602
84.0	6.80366039064	7.37058739704
85.0	6.80876111829	5.99261469899
86.0	6.82853787317	4.67184185457
87.0	6.86243938076	3.39703750852
88.0	6.91005775756	2.15825247706
89.0	6.97111739643	0.946548129424
90.0	7.04546522382	-0.24622810775
91.0	7.13306246135	-1.42763104325
92.0	7.23397784206	-2.60477816995
93.0	7.34838209356	-3.78448912457
94.0	7.47654342242	-4.97340952751
95.0	7.61882373081	-6.17812343936
96.0	7.77567515688	-7.40525810013
97.0	7.94763646475	-8.66158370102
98.0	8.13532868132	-9.95411040743
99.0	8.33944925995	-11.2901845008
100.0	8.56076360114	-12.6775740560
