	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.31272052611	158.156196892
51.0	1.44059860910	156.645901998
52.0	1.58413615144	154.958411871
53.0	1.74577412747	153.061890061
54.0	1.92832655618	150.917472259
55.0	2.13496950967	148.477697512
56.0	2.36915232179	145.684799823
57.0	2.63435620224	142.469128155
58.0	2.9335740637	138.748320691
59.0	3.26831901830	134.428511655
60.0	3.63692144401	129.409895258
61.0	4.03195841875	123.600236989
62.0	4.43712146138	116.940389651
63.0	4.82495506260	109.442834070
64.0	5.1584009746	101.234092911
65.0	5.39903073079	92.5761099493
66.0	5.52053103417	83.8365623369
67.0	5.51940609080	75.4048419151
68.0	5.41471863713	67.5955631847
69.0	5.23781381837	60.5932576767
70.0	5.02043609524	54.4548292672
71.0	4.78766416930	49.1468321525
72.0	4.55622783175	44.5876839176
73.0	4.33581206181	40.6790438442
74.0	4.13117026196	37.3240355289
75.0	3.94398196999	34.4357209010
76.0	3.77417591499	31.9398267523
77.0	3.62077406340	29.7745945033
78.0	3.48239359398	27.8894316648
79.0	3.35752921169	26.2432273534
80.0	3.24470281195	24.8027253024
81.0	3.14253624467	23.5411050529
82.0	3.04978109952	22.4368066400
83.0	2.96532541001	21.4725848768
84.0	2.88818871340	20.6347624384
85.0	2.8175119155	19.9126477319
86.0	2.75254547949	19.2980870519
87.0	2.69263787080	18.7851252598
88.0	2.63722523567	18.3697540686
89.0	2.58582280417	18.0497314082
90.0	2.53801831024	17.8244585728
91.0	2.49346754341	17.6949039468
92.0	2.45189223180	17.6635635542
93.0	2.41308037843	17.7344482152
94.0	2.37688938604	17.9130858237
95.0	2.34325223932	18.2065238085
96.0	2.31218729974	18.6233106672
97.0	2.28381219949	19.1734271670
98.0	2.25836250751	19.8681243091
99.0	2.23621578125	20.7196084734
100.0	2.21792146840	21.7404751895
