	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.3197620659	157.004376932
51.0	1.45348570695	155.459667217
52.0	1.60411490395	153.736682077
53.0	1.77434228787	151.803507210
54.0	1.96728803327	149.621193898
55.0	2.18649858472	147.142189442
56.0	2.43586582679	144.308628452
57.0	2.71938721182	141.050751901
58.0	3.04063150238	137.286080203
59.0	3.40170081096	132.920619449
60.0	3.80142230853	127.854423951
61.0	4.23258083499	121.995106514
62.0	4.67848275842	115.283352866
63.0	5.11034295073	107.731460957
64.0	5.48863886294	99.4657528124
65.0	5.77163876818	90.7479519416
66.0	5.92980422238	81.9454932908
67.0	5.95760719209	73.4475019110
68.0	5.87382350128	65.5682980639
69.0	5.71094172282	58.4920882075
70.0	5.50250998091	52.2754165830
71.0	5.27540543605	46.8844387985
72.0	5.04781631257	42.2371298874
73.0	4.83047641657	38.2346571069
74.0	4.62883721123	34.7795958170
75.0	4.44501776483	31.7843962988
76.0	4.27921086995	29.1741014191
77.0	4.13058938439	26.8861866511
78.0	3.99785095856	24.8691999711
79.0	3.87952831235	23.0810642581
80.0	3.77415654024	21.4874351132
81.0	3.68035679260	20.0602643307
82.0	3.59687259179	18.7766041659
83.0	3.52258027715	17.6176381984
84.0	3.45648599446	16.5679071211
85.0	3.39771629814	15.6146954127
86.0	3.34550625281	14.7475475652
87.0	3.29918715807	13.9578877938
88.0	3.25817495304	13.2387218754
89.0	3.22195983868	12.5844045287
90.0	3.19009729202	11.9904592061
91.0	3.16220057403	11.4534399363
92.0	3.13793467922	10.9708276810
93.0	3.11701173474	10.5409547439
94.0	3.09918784012	10.1629521701
95.0	3.08426135781	9.83671619675
96.0	3.07207282742	9.56288935104
97.0	3.06250654521	9.34285245196
98.0	3.05549416336	9.17872225908
99.0	3.05102058705	9.07334842038
100.0	3.04913259121	9.03029322797
