	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.7873259452	-0.119038078982
51.0	45.8130778427	-0.137456556035
52.0	45.8405179961	-0.159429980633
53.0	45.8696445135	-0.185804937193
54.0	45.9003489010	-0.217649126543
55.0	45.9323397103	-0.256298159107
56.0	45.9650212940	-0.303393555229
57.0	45.9973079982	-0.360884682696
58.0	46.0273527809	-0.430937166047
59.0	46.0521876899	-0.515639282772
60.0	46.0673363998	-0.616330357667
61.0	46.0666168767	-0.732340316524
62.0	46.0426229240	-0.859085918217
63.0	45.9885997454	-0.986101397039
64.0	45.9020245413	-1.09675296265
65.0	45.7884776155	-1.17197540219
66.0	45.6623331088	-1.19801929614
67.0	45.5419552139	-1.17331766548
68.0	45.4422505760	-1.10857762472
69.0	45.3702150493	-1.02039807095
70.0	45.3255225620	-0.924201231369
71.0	45.3037433452	-0.830671742279
72.0	45.2993162351	-0.745605903211
73.0	45.3072068801	-0.671271803595
74.0	45.3234778696	-0.607874686258
75.0	45.3452861996	-0.554613880148
76.0	45.3706759039	-0.510311727635
77.0	45.3983441734	-0.473741133749
78.0	45.4274452961	-0.443774512145
79.0	45.4574451273	-0.419437623391
80.0	45.4880183081	-0.399917188383
81.0	45.5189781231	-0.384548518974
82.0	45.5502297914	-0.372796331026
83.0	45.5817389582	-0.364234909031
84.0	45.6135108557	-0.358530203859
85.0	45.6455766140	-0.355424707844
86.0	45.6779841248	-0.354725175703
87.0	45.7107918005	-0.356292925329
88.0	45.7440646666	-0.360036366442
89.0	45.7778713025	-0.365905407926
90.0	45.8122820501	-0.373887444146
91.0	45.8473673113	-0.384004662895
92.0	45.8831964368	-0.396312490993
93.0	45.9198362920	-0.410899023926
94.0	45.9573498670	-0.427885333177
95.0	45.9957947224	-0.447426566761
96.0	46.0352206180	-0.469713785354
97.0	46.0756670049	-0.494976475066
98.0	46.1171593207	-0.523485676485
99.0	46.1597041556	-0.555557651658
100.0	46.2032833565	-0.591557443057
