	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0377530372605	24.5540988260
51.0	0.0387151011505	29.6040831240
52.0	0.0401900492271	35.5221864973
53.0	0.0425191577187	42.2065395862
54.0	0.0461482459322	49.3588932165
55.0	0.0516050915799	56.4853248685
56.0	0.0594577906248	62.9991192451
57.0	0.0702774625406	68.3785633184
58.0	0.084620438636	72.2742323406
59.0	0.103013465195	74.5159536637
60.0	0.125901018309	75.0586074922
61.0	0.153511725897	73.9280088154
62.0	0.185622123925	71.1995074492
63.0	0.22125924842	67.0121527011
64.0	0.258507079576	61.6016991758
65.0	0.294689254709	55.3203680038
66.0	0.32707118766	48.6088577811
67.0	0.353776876228	41.9150543121
68.0	0.374304568345	35.6002859970
69.0	0.389347498666	29.8864132222
70.0	0.400210073821	24.8602430114
71.0	0.408268411631	20.5123597317
72.0	0.41467830069	16.7805493754
73.0	0.420296297367	13.5821161056
74.0	0.425710830927	10.8328295818
75.0	0.431307021874	8.45595824957
76.0	0.437328881917	6.38542801107
77.0	0.443927596078	4.56600547027
78.0	0.451195540613	2.95220631807
79.0	0.45918906225	1.50680784158
80.0	0.467943311501	0.199371152503
81.0	0.477481749453	-0.995066927636
82.0	0.487822191204	-2.09709001262
83.0	0.498980633703	-3.12379523449
84.0	0.510973682487	-4.08951053296
85.0	0.523820098836	-5.00636741379
86.0	0.537541803695	-5.88475788231
87.0	0.552164538029	-6.73370043803
88.0	0.567718331443	-7.56113477173
89.0	0.584237841088	-8.37416145487
90.0	0.601762630958	-9.17923907040
91.0	0.62033740416	-9.98234882861
92.0	0.640012219135	-10.7891342557
93.0	0.660842676402	-11.6050224261
94.0	0.682890082887	-12.4353313806
95.0	0.70622156758	-13.2853679137
96.0	0.730910129196	-14.1605186011
97.0	0.757034570336	-15.0663368973
98.0	0.784679264215	-16.0086281900
99.0	0.813933671592	-16.9935342902
100.0	0.84489150652	-18.0276032129
