Frequency	Amplitude	Phase Angle [deg]
51.0	7.80398413547e-07	140.714234616
52.0	1.21123692543e-06	150.912505176
53.0	1.7435987269e-06	156.021289477
54.0	2.39012240012e-06	158.841057793
55.0	3.17869231399e-06	160.419397952
56.0	4.15270746702e-06	161.201507039
57.0	5.37775302809e-06	161.379593200
58.0	6.95530639889e-06	161.009979263
59.0	9.04929384667e-06	160.044616404
60.0	1.19400458669e-05	158.310722498
61.0	1.6142043516e-05	155.421003647
62.0	2.26796242648e-05	150.520630592
63.0	3.37248416659e-05	141.548235531
64.0	5.30594027827e-05	123.128023782
65.0	7.3478883521e-05	86.6587026727
66.0	6.38118521615e-05	48.5404406012
67.0	4.69756427212e-05	28.5735970311
68.0	3.64809119705e-05	18.8173986037
69.0	3.01309073571e-05	13.3828314841
70.0	2.6023134366e-05	9.99360299185
71.0	2.3196336731e-05	7.70074581580
72.0	2.11557958191e-05	6.05468237186
73.0	1.96287779659e-05	4.81855733348
74.0	1.84546623555e-05	3.85681902660
75.0	1.75334029104e-05	3.08669294627
76.0	1.67997224683e-05	2.45494579633
77.0	1.62093611643e-05	1.92586617805
78.0	1.57313355638e-05	1.47464113540
79.0	1.53433707155e-05	1.08350932960
80.0	1.50290927489e-05	0.739425916705
81.0	1.47762420195e-05	0.432590648109
82.0	1.45755008735e-05	0.155489399506
83.0	1.44197040892e-05	-0.0977480035457
84.0	1.43032949593e-05	-0.331789078539
85.0	1.42219431431e-05	-0.550408960501
86.0	1.41722718036e-05	-0.756713236487
87.0	1.41516602546e-05	-0.95330125028
88.0	1.4158099817e-05	-1.14238820930
89.0	1.41900881767e-05	-1.32589841080
90.0	1.42465520968e-05	-1.50553805562
91.0	1.43267916317e-05	-1.68285362736
92.0	1.44304410382e-05	-1.85928016287
93.0	1.4557443351e-05	-2.03618267063
94.0	1.47080363835e-05	-2.21489322834
95.0	1.48827490111e-05	-2.39674593415
96.0	1.5082407218e-05	-2.58311157569
97.0	1.53081499181e-05	-2.77543397402
98.0	1.55614554637e-05	-2.97526997863
99.0	1.58441800938e-05	-3.18433553568
100.0	1.61586107456e-05	-3.40455787497
