Frequency	Amplitude	Phase Angle [deg]
51.0	3.10003868299e-07	-7.96486254282
52.0	3.481849254e-07	-8.36631407255
53.0	3.93089733944e-07	-8.83671169274
54.0	4.46526985038e-07	-9.39363441929
55.0	5.11004014216e-07	-10.0615469240
56.0	5.90095304417e-07	-10.8754703282
57.0	6.89067875688e-07	-11.8872664241
58.0	8.15995154396e-07	-13.1769666485
59.0	9.83856366079e-07	-14.8745075051
60.0	1.21476279778e-06	-17.2047176990
61.0	1.54911396031e-06	-20.5895124535
62.0	2.066802096e-06	-25.9076275235
63.0	2.93498291174e-06	-35.2374611359
64.0	4.43112187866e-06	-53.9672653568
65.0	5.91330837274e-06	-90.7076543800
66.0	4.96680876681e-06	-129.065574855
67.0	3.54780346614e-06	-149.246193594
68.0	2.68107468394e-06	-159.194643855
69.0	2.16035893335e-06	-164.803427949
70.0	1.82451186167e-06	-168.351666007
71.0	1.59363275876e-06	-170.790644579
72.0	1.42694586717e-06	-172.571865127
73.0	1.30208323212e-06	-173.933796129
74.0	1.20591607481e-06	-175.013356046
75.0	1.1302876576e-06	-175.894489356
76.0	1.06988723641e-06	-176.631441244
77.0	1.0211210393e-06	-177.260807473
78.0	9.81478410101e-07	-177.808182308
79.0	9.49158556313e-07	-178.292025158
80.0	9.22841574968e-07	-178.726011953
81.0	9.01542983119e-07	-179.120520617
82.0	8.84518453927e-07	-179.483600998
83.0	8.71199809647e-07	-179.821626937
84.0	8.61151059105e-07	179.860557814
85.0	8.54037649305e-07	179.558105170
86.0	8.49604659596e-07	179.267757118
87.0	8.47661198711e-07	178.986459228
88.0	8.48069203081e-07	178.711535920
89.0	8.50735456448e-07	178.440590492
90.0	8.55606031419e-07	178.171425319
91.0	8.62662617493e-07	177.901976073
92.0	8.71920393015e-07	177.630255370
93.0	8.83427228915e-07	177.354302400
94.0	8.97264107993e-07	177.072135659
95.0	9.13546741837e-07	176.781706324
96.0	9.32428444572e-07	176.480849939
97.0	9.54104401241e-07	176.167233966
98.0	9.78817572838e-07	175.838298554
99.0	1.00686658949e-06	175.491187293
100.0	1.03861613854e-06	175.122515967
