Frequency	Amplitude	Phase Angle [deg]
51.0	1.9137529967e-05	176.787319567
52.0	1.99544100726e-05	176.479257902
53.0	2.08982598476e-05	176.114659454
54.0	2.20019952263e-05	175.677130303
55.0	2.33110709247e-05	175.143636689
56.0	2.48900143974e-05	174.480886529
57.0	2.68334508703e-05	173.639113384
58.0	2.92855957358e-05	172.540836975
59.0	3.24766360127e-05	171.059246496
60.0	3.67949647743e-05	168.973372908
61.0	4.29403624113e-05	165.866111745
62.0	5.22650986261e-05	160.864789397
63.0	6.74650188763e-05	151.898743959
64.0	9.21975290907e-05	133.589741647
65.0	0.000110822874831	97.3403613212
66.0	8.33580374274e-05	59.5613717689
67.0	5.29541640628e-05	40.0719370266
68.0	3.52947670383e-05	30.9612360904
69.0	2.48305981503e-05	26.3866908651
70.0	1.80806833477e-05	24.1445862371
71.0	1.34021998582e-05	23.4027997281
72.0	9.97748384435e-06	23.9089095668
73.0	7.36741194506e-06	25.7807972119
74.0	5.32358567686e-06	29.5763443424
75.0	3.70923136622e-06	36.7085807901
76.0	2.48070622378e-06	50.6022917956
77.0	1.7327910307e-06	77.6844925633
78.0	1.67054257429e-06	114.244300483
79.0	2.1407268172e-06	139.386794853
80.0	2.79054315046e-06	152.371892334
81.0	3.46769216299e-06	159.435171880
82.0	4.1294257786e-06	163.674427578
83.0	4.765910982e-06	166.425360028
84.0	5.37728743427e-06	168.314367192
85.0	5.96684485855e-06	169.665243237
86.0	6.53878364683e-06	170.659612274
87.0	7.09743742365e-06	171.406229839
88.0	7.64701436622e-06	171.973696827
89.0	8.1915366804e-06	172.407122911
90.0	8.73485904345e-06	172.737171234
91.0	9.28071903543e-06	172.985234810
92.0	9.83280073819e-06	173.166532725
93.0	1.03948045805e-05	173.292031449
94.0	1.09705215798e-05	173.369673195
95.0	1.15639128478e-05	173.405179624
96.0	1.2179196586e-05	173.402585670
97.0	1.28209459506e-05	173.364595392
98.0	1.34942022348e-05	173.292815769
99.0	1.42046089797e-05	173.187902351
100.0	1.49585748093e-05	173.049491094
