Frequency	Amplitude	Phase Angle [deg]
51.0	1.8278219835e-06	179.307265366
52.0	1.83460042115e-06	179.294606530
53.0	1.84142358093e-06	179.283524691
54.0	1.84824083621e-06	179.274763884
55.0	1.85497977101e-06	179.269460231
56.0	1.86153516684e-06	179.269408525
57.0	1.86775099795e-06	179.277563332
58.0	1.87339020557e-06	179.299039718
59.0	1.87808269327e-06	179.343261714
60.0	1.88123639513e-06	179.428995808
61.0	1.88190298264e-06	179.597443548
62.0	1.87873816531e-06	179.950534987
63.0	1.87161761264e-06	-179.227995734
64.0	1.87841336531e-06	-177.225102580
65.0	1.99111685698e-06	-175.039660015
66.0	2.10721019583e-06	-177.331438262
67.0	2.11573874809e-06	-179.336440447
68.0	2.11045328253e-06	179.799676076
69.0	2.11021895317e-06	179.389232972
70.0	2.11490950589e-06	179.159525948
71.0	2.12313439092e-06	179.011399035
72.0	2.13392651905e-06	178.904263538
73.0	2.14669438913e-06	178.819391165
74.0	2.16108022767e-06	178.747235876
75.0	2.17686722187e-06	178.682516102
76.0	2.1939257525e-06	178.622099120
77.0	2.2121824142e-06	178.564008472
78.0	2.23160180181e-06	178.506923304
79.0	2.25217555772e-06	178.449909887
80.0	2.27391567129e-06	178.392269778
81.0	2.29685036361e-06	178.333449795
82.0	2.32102159386e-06	178.272986167
83.0	2.34648363884e-06	178.210468314
84.0	2.37330241785e-06	178.145514212
85.0	2.4015553722e-06	178.077752692
86.0	2.43133176773e-06	178.006809888
87.0	2.46273337984e-06	177.932298126
88.0	2.49587552784e-06	177.853806070
89.0	2.53088844313e-06	177.770889319
90.0	2.56791902906e-06	177.683060831
91.0	2.60713302547e-06	177.589780629
92.0	2.64871765673e-06	177.490444268
93.0	2.6928848572e-06	177.384369507
94.0	2.73987518093e-06	177.270780558
95.0	2.78996257612e-06	177.148789145
96.0	2.84346019865e-06	177.017371394
97.0	2.90072756811e-06	176.875339297
98.0	2.96217939166e-06	176.721305112
99.0	3.02829655975e-06	176.553636470
100.0	3.09963990967e-06	176.370250208
