Frequency	Amplitude	Phase Angle [deg]
51.0	1.6975513815e-05	176.425125359
52.0	1.77979468238e-05	176.089904122
53.0	1.87500862865e-05	175.695006166
54.0	1.98657128656e-05	175.223515871
55.0	2.11915023439e-05	174.651765863
56.0	2.27937593218e-05	173.945688585
57.0	2.47697914273e-05	173.054560567
58.0	2.72680462797e-05	171.899709715
59.0	3.05257644707e-05	170.352826333
60.0	3.49439334974e-05	168.191035833
61.0	4.12468886651e-05	164.994782232
62.0	5.08404591672e-05	159.888196334
63.0	6.65537898422e-05	150.796389426
64.0	9.23958144404e-05	132.335444914
65.0	0.000113056101011	95.9001592835
66.0	8.67821387263e-05	57.8904189647
67.0	5.64342216863e-05	38.1098029590
68.0	3.86539511274e-05	28.6245455325
69.0	2.80839315656e-05	23.5571822035
70.0	2.12552916688e-05	20.6488939429
71.0	1.65170203264e-05	18.9764541512
72.0	1.3042502909e-05	18.1282297897
73.0	1.03835028041e-05	17.9242759538
74.0	8.27918994766e-06	18.3169983322
75.0	6.56898751168e-06	19.3653806574
76.0	5.14999538182e-06	21.2574981370
77.0	3.95536966103e-06	24.3979034249
78.0	2.94431090887e-06	29.6360929826
79.0	2.10210738925e-06	38.8533832811
80.0	1.45827507008e-06	56.2274860864
81.0	1.13102686532e-06	86.9185255787
82.0	1.23643168704e-06	120.499735444
83.0	1.62378173229e-06	141.244761951
84.0	2.10694082914e-06	152.276415614
85.0	2.61248765433e-06	158.570871444
86.0	3.11784322899e-06	162.491522048
87.0	3.61684947977e-06	165.105148789
88.0	4.10898380492e-06	166.935111597
89.0	4.59584446141e-06	168.261785799
90.0	5.07988410455e-06	169.246874069
91.0	5.56392320653e-06	169.989331270
92.0	6.05096570851e-06	170.552639349
93.0	6.54414363127e-06	170.979069148
94.0	7.04672225225e-06	171.297587146
95.0	7.56213739948e-06	171.528457575
96.0	8.09405340334e-06	171.686030640
97.0	8.6464378879e-06	171.780486104
98.0	9.22365382885e-06	171.818948913
99.0	9.83057203807e-06	171.806210935
100.0	1.0472709534e-05	171.745049174
