Frequency	Amplitude	Phase Angle [deg]
51.0	3.68420562972e-07	-7.10849868600
52.0	4.09264989399e-07	-7.57195964481
53.0	4.57397901155e-07	-8.10197421825
54.0	5.1478548261e-07	-8.71625386517
55.0	5.84153573915e-07	-9.43938313714
56.0	6.69388286071e-07	-10.3064919208
57.0	7.7621582265e-07	-11.3695408296
58.0	9.13413122986e-07	-12.7086512636
59.0	1.0950892406e-06	-14.4538417271
60.0	1.34527678667e-06	-16.8300157053
61.0	1.70787539478e-06	-20.2591567042
62.0	2.26966372118e-06	-25.6200627950
63.0	3.21205334242e-06	-34.9911891286
64.0	4.83524405498e-06	-53.7608395901
65.0	6.43671971434e-06	-90.5396757309
66.0	5.39550532502e-06	-128.934687057
67.0	3.84783144568e-06	-149.151079338
68.0	2.90428207608e-06	-159.134020875
69.0	2.33825379393e-06	-164.776045477
70.0	1.97379478397e-06	-168.356301254
71.0	1.72376670301e-06	-170.826099435
72.0	1.54372528821e-06	-172.636962892
73.0	1.40929919018e-06	-174.027378331
74.0	1.30618811028e-06	-175.134279289
75.0	1.22551018368e-06	-176.041622183
76.0	1.16148460474e-06	-176.803660986
77.0	1.11020128044e-06	-177.456997046
78.0	1.06893021212e-06	-178.027226941
79.0	1.03571487951e-06	-178.532809016
80.0	1.00912284386e-06	-178.987414637
81.0	9.88087325716e-07	-179.401413491
82.0	9.71803483324e-07	-179.782843323
83.0	9.59658746953e-07	179.862242309
84.0	9.51184984795e-07	179.528108003
85.0	9.46025072953e-07	179.210843207
86.0	9.43909213509e-07	178.906916206
87.0	9.44638008234e-07	178.613308471
88.0	9.48070346235e-07	178.327386341
89.0	9.54114800281e-07	178.046801633
90.0	9.6272368136e-07	177.769412508
91.0	9.73889161457e-07	177.493218448
92.0	9.87641095112e-07	177.216304785
93.0	1.00404631649e-06	176.936793344
94.0	1.02320928381e-06	176.652796336
95.0	1.04527406529e-06	176.362371084
96.0	1.07042773171e-06	176.063473256
97.0	1.09890531551e-06	175.753906231
98.0	1.13099661956e-06	175.431263980
99.0	1.16705525352e-06	175.092864227
100.0	1.20751049615e-06	174.735520433
