Frequency	Amplitude	Phase Angle [deg]
51.0	2.62802491742e-06	179.021273736
52.0	2.65109544759e-06	178.951351107
53.0	2.67677166861e-06	178.868083031
54.0	2.70566095827e-06	178.766816959
55.0	2.73859392245e-06	178.640646224
56.0	2.77673648705e-06	178.478967102
57.0	2.82177498758e-06	178.264841864
58.0	2.87623354959e-06	177.969904477
59.0	2.94403993529e-06	177.543844872
60.0	3.03156814923e-06	176.890899474
61.0	3.14955875874e-06	175.811983017
62.0	3.31609057506e-06	173.845264453
63.0	3.55451297029e-06	169.776951325
64.0	3.80987816834e-06	160.251468570
65.0	3.39677947788e-06	141.894564086
66.0	2.13875353802e-06	139.637574958
67.0	1.80712145256e-06	157.928770671
68.0	1.91870289781e-06	168.512617579
69.0	2.05976152944e-06	173.023446635
70.0	2.17439679481e-06	175.158208928
71.0	2.26510977531e-06	176.297099225
72.0	2.33887912673e-06	176.961716556
73.0	2.40099434202e-06	177.374776436
74.0	2.45503683946e-06	177.642554371
75.0	2.50342253539e-06	177.820521480
76.0	2.54781728547e-06	177.939776039
77.0	2.58940342198e-06	178.018780195
78.0	2.62904616743e-06	178.069012579
79.0	2.66739853471e-06	178.097880496
80.0	2.70496889648e-06	178.110307255
81.0	2.74216560459e-06	178.109639379
82.0	2.77932725464e-06	178.098186420
83.0	2.81674376517e-06	178.077553240
84.0	2.85467151587e-06	178.048850484
85.0	2.89334455434e-06	178.012830973
86.0	2.93298317476e-06	177.969979567
87.0	2.97380078373e-06	177.920572929
88.0	3.01600962596e-06	177.864719161
89.0	3.05982583103e-06	177.802383495
90.0	3.10547409354e-06	177.733403966
91.0	3.15319224606e-06	177.657499463
92.0	3.20323597972e-06	177.574271622
93.0	3.25588389026e-06	177.483201356
94.0	3.31144310832e-06	177.383640305
95.0	3.37025574294e-06	177.274797061
96.0	3.43270643534e-06	177.155717615
97.0	3.49923137081e-06	177.025259061
98.0	3.57032922859e-06	176.882055097
99.0	3.64657461742e-06	176.724471127
100.0	3.72863481678e-06	176.550396906
