Frequency	Amplitude	Phase Angle [deg]
51.0	1.78554849453e-05	176.555454644
52.0	1.8683135002e-05	176.229851007
53.0	1.96406132712e-05	175.845640074
54.0	2.07616753155e-05	175.386075475
55.0	2.20929527112e-05	174.827693499
56.0	2.37006720886e-05	174.136673366
57.0	2.5682000227e-05	173.262592847
58.0	2.81851204372e-05	172.127150544
59.0	3.14467490711e-05	170.602496885
60.0	3.5866752174e-05	168.466333852
61.0	4.21668093897e-05	165.299835428
62.0	5.1745539204e-05	160.228067093
63.0	6.74086943105e-05	151.177351964
64.0	9.30754664042e-05	132.765366323
65.0	0.000113196328506	96.3890327669
66.0	8.62945595725e-05	58.4511246438
67.0	5.56797734472e-05	38.7592171747
68.0	3.77958194599e-05	29.3851987532
69.0	2.71751074847e-05	24.4598071654
70.0	2.03162831058e-05	21.7364700625
71.0	1.55575445056e-05	20.3108697044
72.0	1.20682247272e-05	19.8017437237
73.0	9.39868601029e-06	20.0802717691
74.0	7.28820475308e-06	21.1899172208
75.0	5.57784019489e-06	23.3633052109
76.0	4.16900646998e-06	27.1478612014
77.0	3.00560559128e-06	33.7628079022
78.0	2.07608339845e-06	46.0238289610
79.0	1.44915359918e-06	69.6195429614
80.0	1.29820290091e-06	105.050598048
81.0	1.60998717666e-06	133.246203148
82.0	2.12211234566e-06	148.439873907
83.0	2.68446508101e-06	156.650203675
84.0	3.24945616225e-06	161.520797063
85.0	3.80378346972e-06	164.653043057
86.0	4.34502555769e-06	166.790486289
87.0	4.87450893912e-06	168.312459291
88.0	5.39491477369e-06	169.429294245
89.0	5.90940448187e-06	170.265756208
90.0	6.42129232671e-06	170.899947421
91.0	6.9339348416e-06	171.382901284
92.0	7.45071334431e-06	171.749113845
93.0	7.97505957309e-06	172.022520050
94.0	8.51050381911e-06	172.220041813
95.0	9.06073729657e-06	172.353774206
96.0	9.62968645237e-06	172.432372973
97.0	1.02215999712e-05	172.461954073
98.0	1.08411514897e-05	172.446683229
99.0	1.14935624696e-05	172.389159906
100.0	1.21847520248e-05	172.290512721
