Frequency	Amplitude	Phase Angle [deg]
51.0	4.21214075537e-07	-6.29710731229
52.0	4.62356441159e-07	-6.78289650989
53.0	5.10832926729e-07	-7.33612505951
54.0	5.6862092142e-07	-7.97441599912
55.0	6.38461384651e-07	-8.72226535675
56.0	7.24261277056e-07	-9.61471488009
57.0	8.31776251455e-07	-10.7036379650
58.0	9.69825936488e-07	-12.0690700979
59.0	1.15258288857e-06	-13.8409456265
60.0	1.40417597842e-06	-16.2440860147
61.0	1.76864886529e-06	-19.7003952299
62.0	2.33296204357e-06	-25.0885945586
63.0	3.27847111289e-06	-34.4870654513
64.0	4.90261176093e-06	-53.2840414078
65.0	6.48587077441e-06	-90.0901169224
66.0	5.40505806012e-06	-128.512218201
67.0	3.83366758653e-06	-148.755491305
68.0	2.87891296805e-06	-158.765048741
69.0	2.30690261387e-06	-164.433372220
70.0	1.93882813696e-06	-168.039561660
71.0	1.68640756721e-06	-170.534883850
72.0	1.50467598113e-06	-172.370821017
73.0	1.36899658169e-06	-173.785822845
74.0	1.26492107881e-06	-174.916789423
75.0	1.18347909146e-06	-175.847647176
76.0	1.11883380444e-06	-176.632623374
77.0	1.06703802436e-06	-177.308295822
78.0	1.02533622202e-06	-177.900240531
79.0	9.91753733074e-07	-178.426898091
80.0	9.64844859878e-07	-178.901924744
81.0	9.43532881154e-07	-179.335677473
82.0	9.27005342334e-07	-179.736183562
83.0	9.14643708209e-07	179.890511861
84.0	9.05975079034e-07	179.538679994
85.0	9.00638439913e-07	179.204415259
86.0	8.98360745508e-07	178.884189506
87.0	8.98939824251e-07	178.574986561
88.0	9.02232135185e-07	178.274174132
89.0	9.08144064235e-07	177.979404630
90.0	9.16625890522e-07	177.688536250
91.0	9.27667841226e-07	177.399568184
92.0	9.41297849155e-07	177.110585372
93.0	9.57580783271e-07	176.819709393
94.0	9.76619037037e-07	176.525052598
95.0	9.98554445743e-07	176.224673126
96.0	1.02357160425e-06	175.916528400
97.0	1.05190274304e-06	175.598424831
98.0	1.08383443271e-06	175.267961018
99.0	1.11971649924e-06	174.922461330
100.0	1.1599737263e-06	174.558748440
