Frequency	Amplitude	Phase Angle [deg]
51.0	4.51196034082e-07	-4.31596225020
52.0	4.77604895087e-07	-4.57036341503
53.0	5.07189426286e-07	-4.85061753111
54.0	5.4052305403e-07	-5.16129883647
55.0	5.78324812573e-07	-5.50813971444
56.0	6.21508333391e-07	-5.89842273573
57.0	6.7125190515e-07	-6.34154298663
58.0	7.29100922963e-07	-6.84983338930
59.0	7.97121483947e-07	-7.43980775784
60.0	8.78137293732e-07	-8.13408944884
61.0	9.76107094056e-07	-8.96450764010
62.0	1.09674876024e-06	-9.97726947807
63.0	1.24861650488e-06	-11.2420132473
64.0	1.44505459804e-06	-12.8685591502
65.0	1.70794684449e-06	-15.0400385443
66.0	2.07536892933e-06	-18.0839016506
67.0	2.61808602887e-06	-22.6393682426
68.0	3.47472629136e-06	-30.0950695211
69.0	4.89308612481e-06	-43.7853696386
70.0	6.82502304843e-06	-70.7708538260
71.0	6.96220764913e-06	-109.850609653
72.0	5.13543500417e-06	-137.452131467
73.0	3.72777188425e-06	-151.482160759
74.0	2.87047822477e-06	-159.096519454
75.0	2.32679209191e-06	-163.738696110
76.0	1.95906547612e-06	-166.839755402
77.0	1.69645958405e-06	-169.055817335
78.0	1.50077095641e-06	-170.721857852
79.0	1.35002997345e-06	-172.024749270
80.0	1.23084183168e-06	-173.076369204
81.0	1.13462446858e-06	-173.947603139
82.0	1.05564640005e-06	-174.685492523
83.0	9.89944539247e-07	-175.322483832
84.0	9.34697252658e-07	-175.881704490
85.0	8.87845318868e-07	-176.380118181
86.0	8.4785412515e-07	-176.830489585
87.0	8.13559624798e-07	-177.242651607
88.0	7.8406572919e-07	-177.624348469
89.0	7.58674276277e-07	-177.981812675
90.0	7.36836234302e-07	-178.320170470
91.0	7.18117085979e-07	-178.643734210
92.0	7.02171918148e-07	-178.956218923
93.0	6.88727295717e-07	-179.260907501
94.0	6.77568003377e-07	-179.560781024
95.0	6.68527342948e-07	-179.858625804
96.0	6.61480129148e-07	179.843178434
97.0	6.56337776316e-07	179.541358180
98.0	6.53045102623e-07	179.233489207
99.0	6.51578613087e-07	178.916696344
100.0	6.51946143981e-07	178.587715015
