Frequency	Amplitude	Phase Angle [deg]
51.0	4.75161100896e-07	-4.16698767739
52.0	5.01961177665e-07	-4.42084771389
53.0	5.31984483088e-07	-4.70071267074
54.0	5.65813057477e-07	-5.01116052229
55.0	6.04176728884e-07	-5.35792738536
56.0	6.48002825883e-07	-5.74829957601
57.0	6.98487281484e-07	-6.19167589460
58.0	7.57198593691e-07	-6.70039296621
59.0	8.26233681649e-07	-7.29096831270
60.0	9.08458265548e-07	-7.98602897160
61.0	1.0078898061e-06	-8.81740775959
62.0	1.13033064034e-06	-9.83131549409
63.0	1.28446068422e-06	-11.0973941181
64.0	1.48381896661e-06	-12.7254673922
65.0	1.75060569259e-06	-14.8986702767
66.0	2.1234395827e-06	-17.9444565741
67.0	2.67407318657e-06	-22.5020496421
68.0	3.54298890898e-06	-29.9600841234
69.0	4.9808994483e-06	-43.6529279017
70.0	6.93619872441e-06	-70.6411695379
71.0	7.06438716459e-06	-109.723900261
72.0	5.20275470165e-06	-137.328617917
73.0	3.77097242692e-06	-151.362067591
74.0	2.89952169268e-06	-158.980074780
75.0	2.34703062938e-06	-163.626131680
76.0	1.9734268155e-06	-166.731306621
77.0	1.70666835082e-06	-168.951723475
78.0	1.50791561502e-06	-170.622361950
79.0	1.35483782416e-06	-171.930098395
80.0	1.23382200667e-06	-172.986814561
81.0	1.1361473395e-06	-173.863400211
82.0	1.0559902592e-06	-174.606901362
83.0	9.89324392742e-07	-175.249769248
84.0	9.33283325351e-07	-175.815136383
85.0	8.85775384076e-07	-176.319971908
86.0	8.45241979016e-07	-176.777046379
87.0	8.10501074103e-07	-177.196199075
88.0	7.80642928952e-07	-177.585181170
89.0	7.54958957191e-07	-177.950232804
90.0	7.3289215294e-07	-178.296488639
91.0	7.1400193726e-07	-178.628270369
92.0	6.97938860424e-07	-178.949303421
93.0	6.84426213203e-07	-179.262882323
94.0	6.73246569463e-07	-179.572001221
95.0	6.64231966821e-07	-179.879461157
96.0	6.57256815528e-07	179.812341480
97.0	6.52232953718e-07	179.500114271
98.0	6.49106451982e-07	179.181411460
99.0	6.47855930946e-07	178.853333300
100.0	6.48492283924e-07	178.512587136
