Frequency	Amplitude	Phase Angle [deg]
51.0	4.99556392179e-07	-4.01889186764
52.0	5.26677759425e-07	-4.27166775881
53.0	5.57061873878e-07	-4.5505973527
54.0	5.9129795797e-07	-4.86026489295
55.0	6.30124839473e-07	-5.20641285169
56.0	6.74481268945e-07	-5.59633394462
57.0	7.25577885603e-07	-6.03943348047
58.0	7.85002433403e-07	-6.54805463016
59.0	8.54877495638e-07	-7.13872151452
60.0	9.38103755328e-07	-7.83406779829
61.0	1.03874748311e-06	-8.66593296638
62.0	1.16268114747e-06	-9.68053448025
63.0	1.31868887907e-06	-10.9475209529
64.0	1.52047082741e-06	-12.5767228081
65.0	1.79048819696e-06	-14.7512816185
66.0	2.16780573747e-06	-17.7986577767
67.0	2.72498123985e-06	-22.3580812075
68.0	3.60398790931e-06	-29.8181930388
69.0	5.05777180602e-06	-43.5133674883
70.0	7.03115413825e-06	-70.5041995710
71.0	7.14907785414e-06	-109.589786637
72.0	5.25650683458e-06	-137.197632754
73.0	3.8038606357e-06	-151.234488938
74.0	2.92028387333e-06	-158.856186697
75.0	2.36029423383e-06	-163.506224053
76.0	1.9817068363e-06	-166.615675004
77.0	1.71144096685e-06	-168.840668987
78.0	1.51011055682e-06	-170.516191245
79.0	1.35507563435e-06	-171.829123495
80.0	1.23253694206e-06	-172.891352815
81.0	1.13365543045e-06	-173.773774209
82.0	1.05252923349e-06	-174.523438903
83.0	9.85078262652e-07	-175.172803322
84.0	9.28398184201e-07	-175.745005229
85.0	8.80369918349e-07	-176.257019052
86.0	8.39414692608e-07	-176.721620769
87.0	8.04335399573e-07	-177.148655271
88.0	7.74210936213e-07	-177.545879609
89.0	7.48324116472e-07	-177.919540147
90.0	7.26111444751e-07	-178.274778236
91.0	7.07127505904e-07	-178.615922824
92.0	6.91019351876e-07	-178.946707318
93.0	6.77507884561e-07	-179.270435109
94.0	6.66374249306e-07	-179.590110272
95.0	6.57449918624e-07	-179.908545086
96.0	6.50609543543e-07	179.771851272
97.0	6.45765997126e-07	179.447771731
98.0	6.42867192746e-07	179.116753666
99.0	6.41894462139e-07	178.775877820
100.0	6.42862367426e-07	178.421828978
