Frequency	Amplitude	Phase Angle [deg]
51.0	9.77747759206e-06	177.043021101
52.0	1.01420694368e-05	176.838602353
53.0	1.05481283879e-05	176.610322574
54.0	1.10029890166e-05	176.353738028
55.0	1.15158368657e-05	176.063258367
56.0	1.2098329043e-05	175.731755972
57.0	1.27654807706e-05	175.350005112
58.0	1.35369605657e-05	174.905858451
59.0	1.44390295293e-05	174.383005965
60.0	1.55075282359e-05	173.759048642
61.0	1.67926272626e-05	173.002404926
62.0	1.83666659412e-05	172.067141671
63.0	2.03376465826e-05	170.883924598
64.0	2.28736249369e-05	169.343271904
65.0	2.62492960902e-05	167.262429847
66.0	3.0940395813e-05	164.314371090
67.0	3.78247290205e-05	159.860351003
68.0	4.85987878175e-05	152.512274017
69.0	6.61800963474e-05	138.936382129
70.0	8.91636412468e-05	112.072778894
71.0	8.77483585828e-05	73.1231623764
72.0	6.23610360035e-05	45.6609386821
73.0	4.3553982486e-05	31.7804030824
74.0	3.22204809525e-05	24.3269333694
75.0	2.50521290308e-05	19.8584371261
76.0	2.01977437292e-05	16.9454836006
77.0	1.67171573781e-05	14.9338772391
78.0	1.41068174817e-05	13.4909241962
79.0	1.20783458945e-05	12.4324785658
80.0	1.04563716023e-05	11.6499461510
81.0	9.1286965202e-06	11.0764309236
82.0	8.02042425763e-06	10.6697857617
83.0	7.07973869707e-06	10.4036333881
84.0	6.26968565065e-06	10.2624620884
85.0	5.56321358872e-06	10.2389918718
86.0	4.94006730394e-06	10.3329553369
87.0	4.38477869984e-06	10.5509206731
88.0	3.88533144999e-06	10.9070820809
89.0	3.43225389997e-06	11.4252006007
90.0	3.01799443333e-06	12.1422044156
91.0	2.63649240515e-06	13.1145070324
92.0	2.28289663674e-06	14.4291655165
93.0	1.95341560051e-06	16.2242507205
94.0	1.64532422031e-06	18.7278568863
95.0	1.3572322666e-06	22.3370861461
96.0	1.08992321934e-06	27.7864359299
97.0	8.48649946029e-07	36.5086075300
98.0	6.49204901034e-07	51.2305895003
99.0	5.29497245073e-07	75.2186686977
100.0	5.39566878408e-07	104.436331587
