Frequency	Amplitude	Phase Angle [deg]
51.0	3.8631158964e-06	179.340315969
52.0	3.88338604369e-06	179.299109132
53.0	3.9056448386e-06	179.252232064
54.0	3.93022740003e-06	179.198351313
55.0	3.95755208023e-06	179.135716284
56.0	3.98814785675e-06	179.061992610
57.0	4.02269322902e-06	178.974012645
58.0	4.06207257176e-06	178.867392581
59.0	4.10745966786e-06	178.735928397
60.0	4.16044474684e-06	178.570612438
61.0	4.22323330128e-06	178.357973594
62.0	4.29896722375e-06	178.077156555
63.0	4.39226189795e-06	177.694526106
64.0	4.51013748057e-06	177.153110700
65.0	4.66368795806e-06	176.350492862
66.0	4.87111215945e-06	175.088589295
67.0	5.16281346779e-06	172.948276150
68.0	5.58515875009e-06	168.944438350
69.0	6.15250925803e-06	160.555002720
70.0	6.35677892997e-06	142.543037269
71.0	4.55970793832e-06	120.499172203
72.0	2.57064903121e-06	125.129686102
73.0	2.09919816424e-06	148.473058897
74.0	2.2468550555e-06	163.190625067
75.0	2.46356171925e-06	169.962033288
76.0	2.64683095918e-06	173.309944420
77.0	2.79209053751e-06	175.155528895
78.0	2.90772850486e-06	176.266705671
79.0	3.0015546099e-06	176.981970934
80.0	3.07932661937e-06	177.466338778
81.0	3.14512213163e-06	177.807322767
82.0	3.20183715938e-06	178.054621074
83.0	3.25156079813e-06	178.238073459
84.0	3.29582940292e-06	178.376435204
85.0	3.33579560097e-06	178.481949903
86.0	3.37234125523e-06	178.562865872
87.0	3.40615407874e-06	178.624886324
88.0	3.43778051332e-06	178.672038611
89.0	3.46766292528e-06	178.707213083
90.0	3.49616633054e-06	178.732506798
91.0	3.52359791039e-06	178.749447966
92.0	3.55022167202e-06	178.759145236
93.0	3.57626964843e-06	178.762388076
94.0	3.60195075063e-06	178.759714396
95.0	3.62745796886e-06	178.751455360
96.0	3.65297449557e-06	178.737763617
97.0	3.67867913909e-06	178.718628710
98.0	3.70475144033e-06	178.693881812
99.0	3.73137674529e-06	178.663190628
100.0	3.7587515105e-06	178.625893381
