Frequency	Amplitude	Phase Angle [deg]
51.0	4.08190802265e-06	179.371208483
52.0	4.10167484847e-06	179.332903738
53.0	4.12336522258e-06	179.289370192
54.0	4.14730273017e-06	179.239372981
55.0	4.173891314e-06	179.181289379
56.0	4.20364170834e-06	179.112953259
57.0	4.23720899055e-06	179.031421855
58.0	4.27544691094e-06	178.932617336
59.0	4.31948844301e-06	178.810760388
60.0	4.3708682094e-06	178.657446399
61.0	4.43171391078e-06	178.460082990
62.0	4.50505531717e-06	178.199134296
63.0	4.59534011475e-06	177.843016721
64.0	4.70932639652e-06	177.338083181
65.0	4.85767568314e-06	176.587575395
66.0	5.05782269403e-06	175.403635438
67.0	5.33869928624e-06	173.387011928
68.0	5.74353023993e-06	169.594808122
69.0	6.2794433497e-06	161.604517237
70.0	6.42757987586e-06	144.437083493
71.0	4.59728667427e-06	124.273512714
72.0	2.70446857832e-06	131.224757527
73.0	2.33789871376e-06	152.949532602
74.0	2.51205491451e-06	165.465946919
75.0	2.72969886764e-06	171.202460901
76.0	2.90944473502e-06	174.070972921
77.0	3.05090917481e-06	175.668224447
78.0	3.16322188046e-06	176.637101060
79.0	3.25424366723e-06	177.264204014
80.0	3.32965126553e-06	177.690611602
81.0	3.39343069986e-06	177.991725795
82.0	3.44840058212e-06	178.210632154
83.0	3.49658891148e-06	178.373329685
84.0	3.53948445968e-06	178.496227057
85.0	3.57820257177e-06	178.590073225
86.0	3.61359549801e-06	178.662131435
87.0	3.64632695616e-06	178.717437375
88.0	3.67692350229e-06	178.759556101
89.0	3.70581061589e-06	178.791052738
90.0	3.73333854478e-06	178.813793562
91.0	3.75980122585e-06	178.829143135
92.0	3.78545035827e-06	178.838095725
93.0	3.81050622904e-06	178.841363941
94.0	3.8351661687e-06	178.839438611
95.0	3.85961141948e-06	178.832628636
96.0	3.8840129257e-06	178.821086301
97.0	3.90853642399e-06	178.804821319
98.0	3.9333471994e-06	178.783705546
99.0	3.95861470178e-06	178.757469068
100.0	3.98451744658e-06	178.725536632
