Frequency	Amplitude	Phase Angle [deg]
51.0	3.91473100908e-06	175.276721580
52.0	4.1608802316e-06	175.039191918
53.0	4.43580119321e-06	174.776870961
54.0	4.74463766738e-06	174.485196189
55.0	5.09383674618e-06	174.158448671
56.0	5.49158703011e-06	173.789361103
57.0	5.94844530582e-06	173.368555599
58.0	6.47825286174e-06	172.883718554
59.0	7.09950915081e-06	172.318357675
60.0	7.8374903473e-06	171.649873517
61.0	8.72762426647e-06	170.846463334
62.0	9.8210703199e-06	169.861949136
63.0	1.11943494457e-05	168.626724655
64.0	1.29668069705e-05	167.031004842
65.0	1.53341187736e-05	164.891696802
66.0	1.8636651325e-05	161.881392304
67.0	2.35067530318e-05	157.360917425
68.0	3.11823694682e-05	149.941690952
69.0	4.38722813718e-05	136.289403065
70.0	6.11173772665e-05	109.343527798
71.0	6.22429755372e-05	70.3050419532
72.0	4.5817139609e-05	42.7465211922
73.0	3.31762149505e-05	28.7613001734
74.0	2.54725592913e-05	21.1936397716
75.0	2.05790432391e-05	16.6001415535
76.0	1.72610992892e-05	13.5498389093
77.0	1.48837179708e-05	11.3867185776
78.0	1.3104512003e-05	9.77592100493
79.0	1.17265898155e-05	8.53070082966
80.0	1.06298885995e-05	7.53931904702
81.0	9.73745569886e-06	6.73104165217
82.0	8.99786531203e-06	6.05899304858
83.0	8.37552193761e-06	5.49090852738
84.0	7.84504287044e-06	5.00386015723
85.0	7.38786162189e-06	4.58110362248
86.0	6.99009642542e-06	4.21011586208
87.0	6.64116882489e-06	3.88133059017
88.0	6.33288259633e-06	3.58729841060
89.0	6.05879415576e-06	3.32211352908
90.0	5.81377267173e-06	3.08101257179
91.0	5.5936866488e-06	2.86008719645
92.0	5.39517674492e-06	2.65607335711
93.0	5.2154885481e-06	2.46619296160
94.0	5.0523479396e-06	2.2880315888
95.0	4.90386703008e-06	2.11944098437
96.0	4.76847269161e-06	1.95845811441
97.0	4.6448517762e-06	1.80323465924
98.0	4.53190924802e-06	1.65197181185
99.0	4.42873615987e-06	1.50285595611
100.0	4.33458566956e-06	1.35398956102
