Frequency	Amplitude	Phase Angle [deg]
51.0	2.16388950821e-06	172.668587566
52.0	2.38024464169e-06	172.538980853
53.0	2.62211609045e-06	172.377222514
54.0	2.89408102048e-06	172.179442147
55.0	3.20187822296e-06	171.940524298
56.0	3.55279918965e-06	171.653730344
57.0	3.95624760178e-06	171.310147450
58.0	4.4245578489e-06	170.897872830
59.0	4.97422268444e-06	170.400778347
60.0	5.62778789947e-06	169.796588389
61.0	6.41687286412e-06	169.053789102
62.0	7.38716932174e-06	168.126460869
63.0	8.60707857191e-06	166.945228975
64.0	1.0183398452e-05	165.400516442
65.0	1.22914862394e-05	163.309417415
66.0	1.52369934658e-05	160.344692264
67.0	1.95896012976e-05	155.867318907
68.0	2.64712334827e-05	148.488853142
69.0	3.79168216609e-05	134.875108522
70.0	5.37453340463e-05	107.965670215
71.0	5.56635526458e-05	68.9616148745
72.0	4.16480851315e-05	41.4356077285
73.0	3.06389285542e-05	27.4810632721
74.0	2.38892678416e-05	19.9423132852
75.0	1.95908363911e-05	15.3760217040
76.0	1.66731452501e-05	12.3512763147
77.0	1.45819252054e-05	10.2121103810
78.0	1.30172923969e-05	8.62370342236
79.0	1.18064292286e-05	7.39934167726
80.0	1.08438017725e-05	6.42731040236
81.0	1.00617021887e-05	5.63689248286
82.0	9.41485234736e-06	4.98122163138
83.0	8.87189938366e-06	4.42803465602
84.0	8.41048277115e-06	3.95439705217
85.0	8.01424892315e-06	3.54354930464
86.0	7.67097637167e-06	3.18294395825
87.0	7.37136010739e-06	2.86298037386
88.0	7.10820077481e-06	2.57616392243
89.0	6.87585047593e-06	2.31653152377
90.0	6.66982569119e-06	2.07924910644
91.0	6.48653168542e-06	1.86032252699
92.0	6.32306316321e-06	1.65638479519
93.0	6.17705793233e-06	1.46453526520
94.0	6.04658836713e-06	1.28221438287
95.0	5.93008019534e-06	1.10710254984
96.0	5.82625158716e-06	0.937034786467
97.0	5.73406754042e-06	0.769924808509
98.0	5.65270621497e-06	0.603693223612
99.0	5.58153488193e-06	0.436195034049
100.0	5.52009401112e-06	0.265141314987
