Frequency	Amplitude	Phase Angle [deg]
51.0	5.62784477299e-07	-4.21361924866
52.0	5.94934454835e-07	-4.46721764674
53.0	6.30943728829e-07	-4.74670921538
54.0	6.71508579217e-07	-5.05666607653
55.0	7.17502038102e-07	-5.40281834856
56.0	7.70033343034e-07	-5.7924461966
57.0	8.30532971096e-07	-6.23494215000
58.0	9.00876968029e-07	-6.74263641291
59.0	9.83573343772e-07	-7.33203994586
60.0	1.08204955474e-06	-8.02577313134
61.0	1.2011104716e-06	-8.85566199818
62.0	1.34769559693e-06	-9.86791044668
63.0	1.53218590502e-06	-11.1321533918
64.0	1.77077373713e-06	-12.7582075192
65.0	2.09001015602e-06	-14.9292006177
66.0	2.53608319114e-06	-17.9725792095
67.0	3.19481147213e-06	-22.5275592997
68.0	4.2342269581e-06	-29.9827682073
69.0	5.9542592353e-06	-43.6725663721
70.0	8.29353217122e-06	-70.6575348836
71.0	8.44835468152e-06	-109.736757561
72.0	6.22287971471e-06	-137.337724778
73.0	4.51078121114e-06	-151.367174318
74.0	3.46852014563e-06	-158.980924282
75.0	2.80759416848e-06	-163.622459648
76.0	2.36054200472e-06	-166.722841564
77.0	2.04122814339e-06	-168.938186950
78.0	1.80321238769e-06	-170.603468762
79.0	1.61979280654e-06	-171.905556777
80.0	1.47469092506e-06	-172.956326484
81.0	1.35747764662e-06	-173.826661791
82.0	1.26118801434e-06	-174.563603189
83.0	1.18100587525e-06	-175.199596953
84.0	1.11350192703e-06	-175.757771207
85.0	1.05617308898e-06	-176.255091390
86.0	1.00715352985e-06	-176.704325205
87.0	9.65027470962e-07	-177.115310033
88.0	9.28704500609e-07	-177.495796306
89.0	8.97334469182e-07	-177.852024764
90.0	8.7024817682e-07	-178.189132250
91.0	8.46915297051e-07	-178.511444509
92.0	8.26914071263e-07	-178.822693224
93.0	8.09909261003e-07	-179.126181771
94.0	7.95635981629e-07	-179.424916221
95.0	7.83887875546e-07	-179.721713178
96.0	7.74508521121e-07	179.981011085
97.0	7.67385395352e-07	179.679939127
98.0	7.62445888919e-07	179.372594044
99.0	7.59655096402e-07	179.056037604
100.0	7.59015243919e-07	178.726929706
