Frequency	Amplitude	Phase Angle [deg]
51.0	1.5511638089e-06	179.895435555
52.0	1.54671025265e-06	179.922841841
53.0	1.54154259754e-06	179.956905750
54.0	1.53552621824e-06	179.999384588
55.0	1.52849299076e-06	-179.947657753
56.0	1.5202303964e-06	-179.880362802
57.0	1.5104662364e-06	-179.794478864
58.0	1.49884668159e-06	-179.683465925
59.0	1.4849042934e-06	-179.537673413
60.0	1.46801043013e-06	-179.342397125
61.0	1.44730323105e-06	-179.074372184
62.0	1.42157726545e-06	-178.695098601
63.0	1.3891149714e-06	-178.137315741
64.0	1.34744180302e-06	-177.275464161
65.0	1.29304936837e-06	-175.855195771
66.0	1.22155040032e-06	-173.307444768
67.0	1.13129821363e-06	-168.214914761
68.0	1.04953113767e-06	-156.970355848
69.0	1.16875300647e-06	-135.949040476
70.0	1.94345787547e-06	-126.557229757
71.0	2.78562335893e-06	-145.287704077
72.0	2.76872332034e-06	-162.494086209
73.0	2.55385497244e-06	-170.579534258
74.0	2.3887053127e-06	-174.410905125
75.0	2.27551548695e-06	-176.446692517
76.0	2.19669252802e-06	-177.643544200
77.0	2.14004247435e-06	-178.405001510
78.0	2.09815452922e-06	-178.920336422
79.0	2.06648611917e-06	-179.286831017
80.0	2.04215793465e-06	-179.558366357
81.0	2.02327798423e-06	-179.766662713
82.0	2.0085612546e-06	-179.931360918
83.0	1.99710947151e-06	179.935153624
84.0	1.98827913635e-06	179.823769380
85.0	1.98159978416e-06	179.728906167
86.0	1.97672176767e-06	179.646372099
87.0	1.97338199463e-06	179.573098709
88.0	1.97138092547e-06	179.506779823
89.0	1.97056678409e-06	179.445635235
90.0	1.97082457595e-06	179.388251478
91.0	1.97206835723e-06	179.333471358
92.0	1.97423577422e-06	179.280314833
93.0	1.9772842313e-06	179.227920241
94.0	1.98118825764e-06	179.175498636
95.0	1.98593781163e-06	179.122296293
96.0	1.99153735223e-06	179.067561782
97.0	1.99800554412e-06	179.010514814
98.0	2.00537560246e-06	178.950314386
99.0	2.0136962237e-06	178.886023802
100.0	2.02303321041e-06	178.816418870
